Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
35,n/a,BIRKIN (feat. Rondodasosa),Trenches Baby,1,618744,n/a,https://www.youtube.com/watch?v=VBAWo1JQNXE
36,30,Apri tutte le porte,Gianni Morandi,9,583505,-0.18%,https://www.youtube.com/watch?v=CCQIGH6dl9U
37,35,Virale,Matteo Romano,8,570503,-0.12%,https://www.youtube.com/watch?v=ciUEwnSbry8
38,39,Notti In Bianco,BLANCO,48,567475,-0.01%,https://www.youtube.com/watch?v=wppn2Via-Tk
39,n/a,Scappiamo a Paris (feat. Daniele De Martino),Mario Naselli,1,549521,n/a,https://www.youtube.com/watch?v=Rz5O17iKfew
40,36,Perfetta Così,Aka 7even,8,549090,-0.13%,https://www.youtube.com/watch?v=xmJiSoIOfyU
41,37,SESSO OCCASIONALE,Tananai,8,543348,-0.14%,https://www.youtube.com/watch?v=6CMMrUn9zPY
42,63,Unstoppable,Sia,21,516947,0.42%,https://www.youtube.com/watch?v=YaEG2aWJnZ8
43,43,Eurovision (feat. Rondodasosa Baby Gang A2anti Morad Beny Jr ASHE 22 & Freeze Corleone),Central Cee,5,515054,-0.03%,https://www.youtube.com/watch?v=ZlnLvLDP4Zg
44,46,Heat Waves,Glass Animals,24,501765,0.03%,https://www.youtube.com/watch?v=mRD0-GxqHVo
45,42,Vita sbagliata,Paky,3,497193,-0.08%,https://www.youtube.com/watch?v=dRXE6QOAhm4
46,38,TARANTELLE,SIMBA LA RUE & Bobo,7,489003,-0.15%,https://www.youtube.com/watch?v=BLJVnkjJxtA
47,45,CRAZY LOVE,Marracash,19,486272,-0.06%,https://www.youtube.com/watch?v=JHqxzM2tZHs
48,44,LAPROVINCE #1,Rhove,10,483575,-0.08%,https://www.youtube.com/watch?v=hldgtVJ7uNA
49,n/a,Ma stasera,Marco Mengoni,34,478000,n/a,https://www.youtube.com/watch?v=BkIXFIlBjUQ
50,95,Una Noche en Medellín,Cris Mj,2,473603,0.8%,https://www.youtube.com/watch?v=EaIh7tRqdqM
51,53,Tutte le notti,Tommaso Paradiso,4,464132,0.06%,https://www.youtube.com/watch?v=i9TBOZTik88
52,54,Bella Vita,Niko Pandetta,10,461472,0.06%,https://www.youtube.com/watch?v=uei0wDoHGA4
53,41,Surface Pressure,Jessica Darrow,6,446531,-0.17%,https://www.youtube.com/watch?v=tQwVKr8rCYw
54,n/a,cielo dammi la luna,Sangiovanni,1,445678,n/a,https://www.youtube.com/watch?v=xHdJ5wKArnw
55,25,Cocaine,Fabri Fibra & Guè & Salmo,2,432440,-0.44%,https://www.youtube.com/watch?v=_ypzc3JNqrw
56,52,Ex,Elvana Gjata & DJ Gimi-O & BARDHI,2,411481,-0.08%,https://www.youtube.com/watch?v=xTGs5n3VtYc
57,40,Comandamento,Paky & Geolier,3,410962,-0.28%,https://www.youtube.com/watch?v=kk1PM8vszyo
58,55,abcdefu,GAYLE,20,395168,-0.09%,https://www.youtube.com/watch?v=NaFd8ucHLuo
59,48,Chimica,Ditonellapiaga & Donatella Rettore,8,384236,-0.16%,https://www.youtube.com/watch?v=2rsteQ4OdLE
60,49,Blauer,Paky,9,380603,-0.17%,https://www.youtube.com/watch?v=Bf3X8b2g0Sg
61,56,Sei tu,Fabrizio Moro,9,380388,-0.08%,https://www.youtube.com/watch?v=dS5mn2tZX4Y
62,62,Mujeriego,Ryan Castro,9,375138,0.03%,https://www.youtube.com/watch?v=SAvVnVNSvDk
63,n/a,MOLOTOV,Lazza,1,367874,n/a,https://www.youtube.com/watch?v=D8ALl_9CR9M
64,58,CADILLAC,SLF & MV Killa & Geolier & Tony Effe,9,355020,-0.06%,https://www.youtube.com/watch?v=vskcDjk2msI
65,n/a,Envolver,,1,353246,n/a,https://www.youtube.com/watch?v=hFCjGiawJi4
66,n/a,Piango Sulla Lambo,Guè & Rose Villain,8,351583,n/a,https://www.youtube.com/watch?v=jJIFPK7LDr0
67,66,Pelele,Morad,3,351516,0.02%,https://www.youtube.com/watch?v=pKx9-9pDQDw
68,69,In The Dark,Purple Disco Machine & Sophie and the Giants,6,350708,0.05%,https://www.youtube.com/watch?v=ZDrlmlzY7cE
69,85,Clap Your Hands,Kungs,4,343488,0.22%,https://www.youtube.com/watch?v=ZckaCTKFBXU
70,67,Canzone inutile,Alessandra Amoroso,20,340075,0.01%,https://www.youtube.com/watch?v=sLtcmMAINRY
71,89,Bam Bam (feat. Ed Sheeran),Camila Cabello,4,338817,0.24%,https://www.youtube.com/watch?v=-8VfKZCOo_I
72,72,123 (feat. MamboLosco),Niko Pandetta,8,333748,0.08%,https://www.youtube.com/watch?v=7CvzTfO_35I
73,59,DOMENICA,Achille Lauro,9,320995,-0.15%,https://www.youtube.com/watch?v=-iq4e2q2rzY
74,61,Odi et Amo,Blake El diablo,7,316155,-0.15%,https://www.youtube.com/watch?v=EuOGi6T-kPM
75,86,Occhi rossi,Coez,3,312952,0.12%,https://www.youtube.com/watch?v=80T9gA8qUeg
76,79,MAMIII,KAROL G & Becky G,7,310036,0.06%,https://www.youtube.com/watch?v=vb8wloc4Xpw
77,96,Infinity,Jaymes Young,21,298493,0.14%,https://www.youtube.com/watch?v=PWqEPKduGm8
78,n/a,So Tutte Tale E Quale,Stefania Lay &  & Giusy Attanasio,1,294097,n/a,https://www.youtube.com/watch?v=rwdLl_h3_RE
79,64,All Of You (Karaoke),Sing King,6,293420,-0.17%,n/a
80,71,Enemy (feat. JID),Imagine Dragons,20,290901,-0.09%,https://www.youtube.com/watch?v=D9G1VOjN_84
81,78,Si Te Vas / Que Tengo Que Hacer,Omega,12,287931,-0.03%,https://www.youtube.com/watch?v=xWp3xsKiQfs
82,n/a,Equilibrio mentale (Live),Ultimo,1,284092,n/a,https://www.youtube.com/watch?v=fsNQavX-pgc
83,91,Giravolte,Albe,5,279542,0.03%,https://www.youtube.com/watch?v=I_kWD9x2XFo
84,76,Bitch Affianco (feat. Il Ghost),Baby Gang & Bobo,15,278734,-0.09%,https://www.youtube.com/watch?v=ZPWoPO4Cyi8
85,83,SOLITE PARE,Sick Luke & thasup & Sfera Ebbasta,12,277085,-0.04%,https://www.youtube.com/watch?v=Y4IyWe4qNGg
86,77,Tondo,Luigi Strangis,5,271836,-0.1%,https://www.youtube.com/watch?v=1qKDzWgK4Dw
87,97,La Nuova Stella Di Broadway,Cesare Cremonini,8,266694,0.02%,https://www.youtube.com/watch?v=Nb1-vi2lCQI
88,n/a,Melodia proibita,Irama,23,266531,n/a,https://www.youtube.com/watch?v=RS9q_6mDshM
89,73,Ti amo non lo so dire,Noemi,9,256544,-0.17%,https://www.youtube.com/watch?v=6Fj-cufiyqc
90,60,Star,Paky & Shiva,3,253990,-0.31%,https://www.youtube.com/watch?v=YcQOMEKoUfM
91,80,Seignosse,Rhove,6,245153,-0.16%,https://www.youtube.com/watch?v=hVDKz8YOOQo
92,n/a,Sultans Of Swing,Dire Straits,1,242434,n/a,https://www.youtube.com/watch?v=h0ffIJ7ZO4U
93,87,I Draw My Life,Ameli,5,239568,-0.14%,https://www.youtube.com/watch?v=dzPmfaWXsvE
94,92,Inverno dei fiori,Michele Bravi,9,239466,-0.1%,https://www.youtube.com/watch?v=EYA9f4_Ofnw
95,n/a,Can't Hold Us (feat. Ray Dalton),Macklemore,4,238767,n/a,https://www.youtube.com/watch?v=2zNSgSzhBfM
96,51,GoodFellas,Fabri Fibra & Rose Villain,2,238524,-0.47%,https://www.youtube.com/watch?v=z8-A8EUzcZs
97,84,BlaBlaBla,MamboLosco & Nardi & Finesse,6,235221,-0.17%,https://www.youtube.com/watch?v=PHXW9TSuhSo
98,n/a,ME STAJE APPENNENN' AMÒ,LIBERATO,14,234170,n/a,https://www.youtube.com/watch?v=8pFwPKNDF6E
99,88,CRISALIDI,Mr. Rain,4,233609,-0.15%,https://www.youtube.com/watch?v=UvzbZKaW0mQ
100,n/a,Gangsta's Paradise (feat. L.V.),Coolio,3,230331,n/a,https://www.youtube.com/watch?v=fPO76Jlnz6c
