Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
18,17,Tikibombom,Levante,5,1211133,-0.2%,https://www.youtube.com/watch?v=MlofRex31rg
19,20,La Mia Hit (feat. Max Pezzali),J-Ax,9,1128688,-0.14%,https://www.youtube.com/watch?v=VZpX7WkHnj4
20,23,La Vendetta del Signor S,Me contro Te,15,1119031,-0.08%,https://www.youtube.com/watch?v=xb9-k46AB3s
21,18,Stu core t'apparten,Rocco Hunt,9,1101903,-0.22%,https://www.youtube.com/watch?v=AN4fJ87ldHI
22,22,Margarita,Elodie & Marracash,39,1068483,-0.13%,https://www.youtube.com/watch?v=xgnPeROggH4
23,65,Queen,Marta Daddato,2,1061686,1.42%,https://www.youtube.com/watch?v=NelFsIfaRU0
24,33,Vamos Pa La Banca (feat. Geolier & Lele Blade),Dat Boi Dee,2,1051106,0.16%,https://www.youtube.com/watch?v=AsqQROb6YfQ
25,19,Dov'è,Le Vibrazioni,6,1014518,-0.25%,https://www.youtube.com/watch?v=ffC3eV4V8L0
26,24,Blinding Lights,The Weeknd,10,987000,-0.16%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
27,31,Barrio,Mahmood,28,939719,0.01%,https://www.youtube.com/watch?v=7Fmpz-wIkPY
28,26,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,22,886603,-0.18%,https://www.youtube.com/watch?v=EzKkl64rRbM
29,21,Sincero,Bugo & Morgan,5,883620,-0.3%,https://www.youtube.com/watch?v=i8kBWDgW3nk
30,27,Allora ciao,Shade,9,871621,-0.13%,https://www.youtube.com/watch?v=9dmpUjW18MQ
31,34,ARROGANTE,Irama,42,815460,-0.09%,https://www.youtube.com/watch?v=7x0Sm83tmHY
32,25,Me Ne Frego,Achille Lauro,5,807523,-0.29%,https://www.youtube.com/watch?v=KN47Lv6xNRo
33,44,Tusa,KAROL G & Nicki Minaj,15,786990,0.05%,https://www.youtube.com/watch?v=tbneQDc2H3I
34,88,Godzilla (feat. Juice WRLD),Eminem,3,785682,1.57%,https://www.youtube.com/watch?v=r_0JjYUe5jo
35,41,Magnifico difetto,Benji & Fede,12,784609,0%,https://www.youtube.com/watch?v=DQA-DJ4Fuy4
36,40,Before You Go,Lewis Capaldi,8,777727,-0.08%,https://www.youtube.com/watch?v=Jtauh8GcxBY
37,30,blun7 a swishland,thasup,18,768356,-0.21%,https://www.youtube.com/watch?v=N3qxFptQbVA
38,39,JAMBO,Takagi & Ketra & OMI & Giusy Ferreri,42,765394,-0.1%,https://www.youtube.com/watch?v=8OgCPfZXvnc
39,38,Don't Start Now,Dua Lipa,19,756908,-0.12%,https://www.youtube.com/watch?v=oygrmJFKYZY
40,36,Pookie,Aya Nakamura,28,756238,-0.14%,https://www.youtube.com/watch?v=_bPa-VG0AWo
41,32,Non Avere Paura,Tommaso Paradiso,24,755163,-0.17%,https://www.youtube.com/watch?v=C6sDLa9XO3U
42,59,Physical (feat. HWASA),Dua Lipa,4,752506,0.58%,https://www.youtube.com/watch?v=L6nrMAFCzhg
43,37,TUTTO QUESTO SEI TU,Ultimo,12,720999,-0.16%,https://www.youtube.com/watch?v=iDinXwBsQDM
44,28,Gigante,Piero Pelù,5,715599,-0.27%,https://www.youtube.com/watch?v=tvSagoWzr9g
45,n/a,NEON - Le Ali,Marracash,1,715165,n/a,https://www.youtube.com/watch?v=qGI3UBjs4dk
46,45,Il tuo profumo,Fred De Palma & Sofia Reyes,26,661430,-0.11%,https://www.youtube.com/watch?v=9J7w4oGXRiY
47,43,Mambo Salentino,Boomdabash & Alessandra Amoroso,40,650962,-0.15%,https://www.youtube.com/watch?v=i8qZ2Hif_eM
48,46,Marymango (feat. thasup),Ghali,3,650417,-0.1%,https://www.youtube.com/watch?v=XfVgc7lA1ms
49,66,Me Gusta,Shakira & Anuel AA,6,634058,0.47%,https://www.youtube.com/watch?v=mf-UJ32PJgU
50,42,Amici Per Errore,Tiziano Ferro,4,603544,-0.21%,https://www.youtube.com/watch?v=82xQymR7-a4
51,48,CRUDELIA - I nervi,Marracash,19,562576,-0.18%,https://www.youtube.com/watch?v=h0OAYO6x2uA
52,55,ROXANNE,Arizona Zervas,14,547330,0%,https://www.youtube.com/watch?v=16YnOUnbE6s
53,52,ANSIA NO,FSK SATELLITE,11,527137,-0.09%,https://www.youtube.com/watch?v=K_1A9uNZQXk
54,51,MALA SANTA,Becky G,9,511537,-0.13%,https://www.youtube.com/watch?v=w2Ro8cgsmss
55,n/a,Someone You Loved,Lewis Capaldi,1,496431,n/a,https://www.youtube.com/watch?v=zABLecsR5UE
56,49,Stupida Allegria,Emma,12,493298,-0.21%,https://www.youtube.com/watch?v=e92yJ7d3MT4
57,n/a,Luci Blu,Emma,1,491613,n/a,https://www.youtube.com/watch?v=tEBP7zA3D-I
58,56,Sei bella come Roma,DANDY TURNER,10,489589,-0.08%,https://www.youtube.com/watch?v=CwqeesyLB90
59,63,Signor S,Me contro Te,16,443229,-0.01%,https://www.youtube.com/watch?v=AIl3SSpmuXw
60,58,The Box,Roddy Ricch,3,439306,-0.08%,https://www.youtube.com/watch?v=UNZqm3dxd2w
61,62,Falling,Trevor Daniel,15,434457,-0.03%,https://www.youtube.com/watch?v=L7mfjvdnPno
62,54,Vai Bene Così,Leo Gassmann,5,405224,-0.29%,https://www.youtube.com/watch?v=TaLqE6Ukwp8
63,53,Baciami adesso,Enrico Nigiotti,5,393344,-0.32%,https://www.youtube.com/watch?v=cbiihmTQeAk
64,60,Yummy,Justin Bieber,10,393264,-0.16%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
65,67,COURMAYEUR,Dj Matrix & Carolina Márquez & Ludwig,11,376393,-0.12%,https://www.youtube.com/watch?v=v8PjWH4-MiQ
66,64,Vaseme,Niko Pandetta,13,369376,-0.16%,https://www.youtube.com/watch?v=hfkcGZUzfRc
67,n/a,RAP SHIT (feat. thasup & Gemitaiz),Nitro,1,359069,n/a,https://www.youtube.com/watch?v=bNBcDMvc0UM
68,72,Ayy Macarena,Poeta Callejero & Musicólogo The Libro,16,356592,-0.1%,https://www.youtube.com/watch?v=obUHDyWFMi8
69,98,Boss Bitch,Doja Cat,2,354893,0.21%,https://www.youtube.com/watch?v=RsW66teC0BQ
70,76,Cadiamo insieme,Holden,9,351759,-0.07%,https://www.youtube.com/watch?v=1dD9Ze5z6dU
71,68,BRAVI A CADERE - I polmoni,Marracash,19,340974,-0.18%,https://www.youtube.com/watch?v=9wndn1JeXg0
72,n/a,Stella Cadente (feat. Roberta Bella),Francesco D'Aleo,1,336784,n/a,https://www.youtube.com/watch?v=sWlzkj2LT24
73,35,Stupid Love,Lady Gaga,2,335583,-0.63%,https://www.youtube.com/watch?v=5L6xyaeiV58
74,n/a,Il bello dell'amico,astra,1,320281,n/a,https://www.youtube.com/watch?v=HoPHKhS6L3s
75,75,Lose Control,Meduza & Becky Hill & Goodboys,19,311985,-0.18%,https://www.youtube.com/watch?v=-3P2USPFDcE
76,n/a,m8nstar,thasup,25,308065,n/a,https://www.youtube.com/watch?v=QpmmbEtvhaQ
77,n/a,Domani ci passa,Ludwig,1,307747,n/a,https://www.youtube.com/watch?v=_Pd1UqJPY2o
78,85,Say So,Doja Cat,2,306631,-0.02%,https://www.youtube.com/watch?v=pok8H_KF1FA
79,n/a,Happy Days,Ghali,33,298972,n/a,https://www.youtube.com/watch?v=AeNk3SBl5m0
80,71,MADAME - L'anima (feat. Madame),Marracash,15,296152,-0.28%,https://www.youtube.com/watch?v=KTwqx1Uf1C8
81,89,Benvenuti In Italy,Rocco Hunt,19,288259,-0.06%,https://www.youtube.com/watch?v=8EdqKkc7Uto
82,73,In Mezzo A Questo Inverno,Tiziano Ferro,16,287769,-0.27%,https://www.youtube.com/watch?v=nI8rbiUypcI
83,n/a,SuWoo (feat. $KI & WOK),Gallagher,1,284982,n/a,https://www.youtube.com/watch?v=hJ5euUZD7JY
84,n/a,Sembro matto,Max Pezzali,1,283150,n/a,https://www.youtube.com/watch?v=1XhVMTfsrz0
85,77,Muévelo,Nicky Jam & Daddy Yankee,5,282262,-0.2%,https://www.youtube.com/watch?v=90YQDT7LWxs
86,94,Baila Conmigo (Instrumental),Gianmarco Play,14,280231,-0.06%,https://www.youtube.com/watch?v=bOws7arB7IQ
87,87,Rozzi,Paky,7,279339,-0.09%,https://www.youtube.com/watch?v=tvjRkzGTHkU
88,74,SUPREME (feat. thasup & Sfera Ebbasta),Marracash,19,278504,-0.27%,https://www.youtube.com/watch?v=6StfynbWTNY
89,81,I Nostri Anni,Tommaso Paradiso,9,277538,-0.18%,https://www.youtube.com/watch?v=EEeMRFEOLxs
90,n/a,scuol4,thasup,14,277414,n/a,https://www.youtube.com/watch?v=wRS8Bw8onq0
91,96,14,Jayred featuring trippyzoe & Yuks,2,277393,-0.05%,https://www.youtube.com/watch?v=bAD36xVeSZ0
92,84,Jennifer (feat. Soolking),Ghali,3,277282,-0.14%,https://www.youtube.com/watch?v=UsEGylqPwvo
93,69,Il confronto,Marco Masini,6,276140,-0.34%,https://www.youtube.com/watch?v=tPquUHoNjbw
94,n/a,POLKA,Rosa Chemical & Thelonious B.,1,269746,n/a,https://www.youtube.com/watch?v=hhOdwmnHzM8
95,82,Mambo,Nicola Siciliano,16,269595,-0.2%,https://www.youtube.com/watch?v=q8c57ykm-1E
96,n/a,Amo' buonanotte,Daniele De Martino,1,264716,n/a,https://www.youtube.com/watch?v=v83O5PUh37c
97,n/a,POLO NORD,Massimo Pericolo,13,264447,n/a,https://www.youtube.com/watch?v=Cx4GUHm5IIU
98,70,Finalmente io (Live),Irene Grandi,5,260527,-0.37%,https://www.youtube.com/watch?v=1UBoOicWM9c
99,n/a,Numb,Dotan,1,258368,n/a,https://www.youtube.com/watch?v=R_GeA-aqbdk
100,n/a,Into the Unknown,Idina Menzel & Aurora,11,256422,n/a,https://www.youtube.com/watch?v=gIOyB9ZXn8s
