Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
25,25,Girls Like You (feat. Cardi B),Maroon 5,41,1001059,-0.02%,https://www.youtube.com/watch?v=aJOTlE1K90k
26,26,Happier (feat. Bastille),Marshmello,23,934263,-0.08%,https://www.youtube.com/watch?v=m7Bc3pLyij0
27,28,Happy Birthday,Sfera Ebbasta,15,866388,-0.06%,https://www.youtube.com/watch?v=JFOLJwOoorQ
28,42,HP,Maluma,2,862270,0.14%,https://www.youtube.com/watch?v=iMEhjsiHbwM
29,31,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,18,840812,-0.03%,https://www.youtube.com/watch?v=HbfFG15Xd9U
30,12,LUNEDI',Salmo,8,829850,-0.56%,https://www.youtube.com/watch?v=l8oJnpwvIfg
31,36,Dalla tua parte,Alessandra Amoroso,6,802839,-0.01%,https://www.youtube.com/watch?v=N1TO0j5jH68
32,41,Giant,Calvin Harris & Rag'n'Bone Man,7,790893,0.04%,https://www.youtube.com/watch?v=ir6nk2zrMG0
33,32,Se Piovesse Il Tuo Nome,Elisa & Calcutta,24,777464,-0.08%,https://www.youtube.com/watch?v=fXTfsPGYRn0
34,30,Billets (feat. Ninho),Capo Plaza,2,770786,-0.12%,https://www.youtube.com/watch?v=nb_y01aM0T4
35,27,Rolls Royce,Achille Lauro,6,753499,-0.21%,https://www.youtube.com/watch?v=uS8Hk8aoLZY
36,39,Stamm Fort (feat. Sfera Ebbasta),Luchè,8,745449,-0.04%,https://www.youtube.com/watch?v=UTCDcgQY328
37,34,7 rings,Ariana Grande,8,729982,-0.12%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
38,43,Mía (feat. Drake),Bad Bunny,22,711465,-0.05%,https://www.youtube.com/watch?v=OSUxrSe5GbI
39,45,Bad Liar,Imagine Dragons,7,694886,-0.02%,https://www.youtube.com/watch?v=I-QfPUz1es8
40,40,Secreto,Anuel AA & Karol G,9,681006,-0.11%,https://www.youtube.com/watch?v=gFZfwWZV074
41,48,La stessa,Alessandra Amoroso,25,669682,0.04%,https://www.youtube.com/watch?v=iol7L98MksQ
42,38,Bohemian Rhapsody,Queen,18,648013,-0.18%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
43,n/a,El Ritmo (AHI AHI AHI),Teo Bok,1,643447,n/a,https://www.youtube.com/watch?v=g8gCdPMH9-g
44,46,Ngopp' a luna (feat. Nicola Siciliano),Rocco Hunt,8,634362,-0.1%,https://www.youtube.com/watch?v=nP00H6XEVUA
45,29,Nonno Hollywood,Enrico Nigiotti,5,619549,-0.31%,https://www.youtube.com/watch?v=qX0Zee7f6u8
46,50,La Luna e la Gatta (feat. Tommaso Paradiso Jovanotti & Calcutta),Takagi & Ketra,2,619354,-0.03%,https://www.youtube.com/watch?v=UOGIB04HfVw
47,49,Adán y Eva,Paulo Londra,7,618457,-0.03%,https://www.youtube.com/watch?v=aSjflT_J0Xo
48,51,Say My Name,David Guetta & Bebe Rexha & J Balvin,19,615313,0%,https://www.youtube.com/watch?v=ft4jcPSLJfY
49,n/a,Bella bionda (feat. Daniele De Martino),Francesco D'Aleo,45,613721,n/a,https://www.youtube.com/watch?v=i-2TEee1OsQ
50,n/a,Tesla (feat. DrefGold & Sfera Ebbasta),Capo Plaza,33,609169,n/a,https://www.youtube.com/watch?v=BDx_YTf9x1g
51,47,Posso (feat. Max Gazzè),Carl Brave,17,605758,-0.09%,https://www.youtube.com/watch?v=0Txpx6D1K6Q
52,53,High Hopes,Panic! At The Disco,13,600966,0.01%,https://www.youtube.com/watch?v=IPXIgEAGe4U
53,44,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,14,591561,-0.17%,https://www.youtube.com/watch?v=0w3XwPVxcsw
54,58,Aullando,Wisin & Yandel & Romeo Santos,3,591468,0.08%,https://www.youtube.com/watch?v=-n9krkSb-ug
55,37,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,2,561362,-0.3%,https://www.youtube.com/watch?v=P2bNdwdvnaw
56,54,Mala (feat. Anuel AA),6ix9ine,13,541785,-0.06%,https://www.youtube.com/watch?v=mOvSub-yTRI
57,52,Come no,Baby K,19,540505,-0.11%,https://www.youtube.com/watch?v=pRusg4dfGzg
58,35,Fateme Cantà,Ultimo,3,524372,-0.35%,https://www.youtube.com/watch?v=B_QoSCiRvtY
59,57,Dancing With A Stranger,Sam Smith & Normani,5,501989,-0.11%,https://www.youtube.com/watch?v=av5JD1dfj_c
60,56,NI BIEN NI MAL,Bad Bunny,8,480255,-0.15%,https://www.youtube.com/watch?v=4oiZdbwxUuQ
61,59,Mi sento bene,Arisa,5,453413,-0.17%,https://www.youtube.com/watch?v=wVnXfZa7S8I
62,n/a,COMETE (feat. Side Baby),Zoda,1,453168,n/a,https://www.youtube.com/watch?v=qCDDRyXMr_c
63,60,Alone,Marshmello,6,451649,-0.17%,https://www.youtube.com/watch?v=ALZHF5UqnU4
64,61,Il coraggio di andare (feat. Biagio Antonacci),Laura Pausini,17,443997,-0.15%,https://www.youtube.com/watch?v=snR60ZXuaJc
65,69,2% (feat. Frah Quintale),Guè,7,427113,0.02%,https://www.youtube.com/watch?v=-f35Ov8Lb5k
66,55,I'll Never Love Again,Lady Gaga & Bradley Cooper,13,419895,-0.27%,https://www.youtube.com/watch?v=52nfjRzIaj8
67,68,Imposible,Luis Fonsi & Ozuna,13,416274,-0.02%,https://www.youtube.com/watch?v=De4FqIkvHX0
68,62,Los Angeles,Luna,16,401878,-0.19%,https://www.youtube.com/watch?v=Z6jMFQC9Z1o
69,64,Sogni appesi(Live),Ultimo,15,393044,-0.17%,https://www.youtube.com/watch?v=WI54tFj3lmw
70,n/a,Wow,Post Malone,1,392306,n/a,https://www.youtube.com/watch?v=393C3pr2ioY
71,67,Prima di ogni cosa,Fedez,19,378992,-0.12%,https://www.youtube.com/watch?v=o4ltA8aQdpE
72,94,Sunset Lover,Petit Biscuit,2,354244,0.12%,https://www.youtube.com/watch?v=5hALH-s6ZkA
73,n/a,ME LLAMA,Ivan Granatino & Bl4ir,1,352394,n/a,https://www.youtube.com/watch?v=6HEVNa_ESCM
74,n/a,Luci d'America,Ligabue,5,351593,n/a,https://www.youtube.com/watch?v=WXBHCQYxwr0
75,n/a,DIAMANTI RAZZISTI (Gallagher & Traffik),Gallagher & Traffik,1,339043,n/a,https://www.youtube.com/watch?v=Bz0-P-aAwIo
76,71,Bella e rovinata,Irama,20,336874,-0.15%,https://www.youtube.com/watch?v=lKsxch0K7ZU
77,72,CAMBIARE ADESSO,Dark Polo Gang,9,328828,-0.16%,https://www.youtube.com/watch?v=esqoisiXa6A
78,83,365,Zedd & Katy Perry,4,327246,-0.07%,https://www.youtube.com/watch?v=YrbgUtCfnC0
79,75,Non Abbiamo Età,Luchè,9,326194,-0.15%,https://www.youtube.com/watch?v=7YcCw2uOjSE
80,74,Mondiale,Emma,17,315871,-0.19%,https://www.youtube.com/watch?v=KIacTWFCm5E
81,86,Without Me,Halsey,10,309821,-0.09%,https://www.youtube.com/watch?v=ZAfAud_M_mg
82,82,Chiaro Di Luna,Jovanotti,17,309764,-0.12%,https://www.youtube.com/watch?v=Ro8PdDjKA3o
83,79,L'ultimo ostacolo,Paola Turci,5,309259,-0.18%,https://www.youtube.com/watch?v=Tt9ni9rFlrY
84,n/a,I Can't Get Enough,Benny Blanco & J Balvin & Selena Gomez & Tainy,1,308888,n/a,https://www.youtube.com/watch?v=Tztc73r8348
85,73,Please Me,Cardi B & Bruno Mars,2,308618,-0.21%,https://www.youtube.com/watch?v=3y-O-4IL-PU
86,n/a,Limbo,Daddy Yankee,3,306459,n/a,https://www.youtube.com/watch?v=6BTjG-dhf5s
87,70,Abbi cura di me,Simone Cristicchi,6,306348,-0.25%,https://www.youtube.com/watch?v=0o6zza76pDg
88,96,Love Me Like You Do,Ellie Goulding,9,304904,-0.04%,https://www.youtube.com/watch?v=AJtDXIazrMo
89,92,Devuélveme,Ozuna,15,303629,-0.06%,https://www.youtube.com/watch?v=HOoQCbZh4eo
90,63,Angeli e Demoni (feat. Mina),Mondo Marcio,3,297828,-0.37%,https://www.youtube.com/watch?v=EXVe0Ksu5Sc
91,95,Se Mi Dai Il Cuore,Angelo Famao,5,297782,-0.06%,https://www.youtube.com/watch?v=bWSTRVEqN7Q
92,76,break up with your girlfriend i'm bored,Ariana Grande,5,296222,-0.22%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
93,33,Sucker,Jonas Brothers,2,294956,-0.65%,https://www.youtube.com/watch?v=CnAmeh0-E-U
94,n/a,Sabbie d'oro,Massimo Pericolo,1,294637,n/a,https://www.youtube.com/watch?v=jnQZ6RlI_eU
95,77,Rose viola,Ghemon Scienz,5,293455,-0.22%,https://www.youtube.com/watch?v=gF1XRQGhe8s
96,n/a,A te,Jovanotti,15,291433,n/a,https://www.youtube.com/watch?v=FSea1YPxK1c
97,n/a,Bitch 2.0,Chadia Rodriguez,11,291403,n/a,https://www.youtube.com/watch?v=H-BDfLF1cYA
98,87,Don't Stop Me Now,Queen,15,289078,-0.14%,https://www.youtube.com/watch?v=HgzGwKwLmgM
99,n/a,Si Se Da,Myke Towers & Farruko,1,281171,n/a,https://www.youtube.com/watch?v=LXjRV-oSD1U
100,85,bury a friend,Billie Eilish,6,280748,-0.18%,https://www.youtube.com/watch?v=HUHC9tYz8ik
