Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
61,51,La Cosa Mas Bella (Più Bella Cosa),Eros Ramazzotti,15,379262,-0.22%,https://www.youtube.com/watch?v=UojBaKX5Vz4
62,64,What Else Can I Do?,Diane Guerrero & Stephanie Beatriz,2,370952,0.01%,https://www.youtube.com/watch?v=bBeZSuHI4Qc
63,61,Mujeriego,Ryan Castro,5,352470,-0.09%,https://www.youtube.com/watch?v=SAvVnVNSvDk
64,53,MAMIII,KAROL G & Becky G,3,335335,-0.24%,https://www.youtube.com/watch?v=vb8wloc4Xpw
65,52,Abbi cura di te,Highsnob & ,4,331452,-0.27%,https://www.youtube.com/watch?v=jj5ECjSKuXY
66,85,Odi et Amo,Blake El diablo,3,325634,0.14%,https://www.youtube.com/watch?v=EuOGi6T-kPM
67,95,CASA,Neima Ezza,3,324749,0.34%,https://www.youtube.com/watch?v=FPtikhp4EhY
68,66,La più bella,Mecna & CoCo,20,303808,-0.13%,https://www.youtube.com/watch?v=24EtPwUWxEM
69,81,Bitch Affianco (feat. Il Ghost),Baby Gang & Bobo,11,299699,0.03%,https://www.youtube.com/watch?v=ZPWoPO4Cyi8
70,60,Mi Historia Entre Tus Dedos,Gianluca Grignani,4,295611,-0.24%,https://www.youtube.com/watch?v=aHFAXW840uM
71,57,Infinity,Jaymes Young,17,284465,-0.33%,https://www.youtube.com/watch?v=PWqEPKduGm8
72,n/a,5 Gocce (feat. Rkomi),Irama,1,284454,n/a,https://www.youtube.com/watch?v=DeOKXnair7Q
73,74,ME STAJE APPENNENN' AMÒ,LIBERATO,11,278225,-0.14%,https://www.youtube.com/watch?v=8pFwPKNDF6E
74,71,Ritmo,Raffa FL,4,271505,-0.18%,https://www.youtube.com/watch?v=0fa_y5hkZe8
75,68,La Nuova Stella Di Broadway,Cesare Cremonini,4,271323,-0.22%,https://www.youtube.com/watch?v=Nb1-vi2lCQI
76,77,Si Te Vas / Que Tengo Que Hacer,Omega,8,269378,-0.13%,https://www.youtube.com/watch?v=xWp3xsKiQfs
77,78,Without Me,Eminem,3,265813,-0.1%,https://www.youtube.com/watch?v=YVkUvmDQ3HY
78,65,Easy On Me,Adele,20,265412,-0.26%,https://www.youtube.com/watch?v=X-yIEMduRXk
79,79,OPINEL,SIMBA LA RUE & Bobo,18,263759,-0.11%,https://www.youtube.com/watch?v=qI8zDv_Xhq8
80,n/a,Tondo,Luigi Strangis,1,261295,n/a,https://www.youtube.com/watch?v=1qKDzWgK4Dw
81,70,Cambia Un Uomo,Marco Mengoni,18,261052,-0.22%,https://www.youtube.com/watch?v=or8XEH0e-fU
82,76,SAPORE (feat. Tedua),Fedez,14,259984,-0.17%,https://www.youtube.com/watch?v=BU_azCT00FU
83,91,Quello che fa male,LDA,20,256895,-0.04%,https://www.youtube.com/watch?v=y9phzoTojIQ
84,92,Senza Paura (feat. Jhosef),Anthony,3,247325,-0.06%,https://www.youtube.com/watch?v=5mdjai5BUmA
85,80,Scappo vado via (feat. J2LASTEU),Niko Pandetta,5,244679,-0.17%,https://www.youtube.com/watch?v=DWmrjvN_rUs
86,90,123 (feat. MamboLosco),Niko Pandetta,4,239728,-0.11%,https://www.youtube.com/watch?v=7CvzTfO_35I
87,83,Spazio tempo,Francesco Gabbani,15,239187,-0.17%,https://www.youtube.com/watch?v=if2bnIUgUAE
88,89,In Da Club,50 Cent,2,232553,-0.15%,https://www.youtube.com/watch?v=5qm8PH4xAss
89,73,Tantissimo,Le Vibrazioni,4,231161,-0.29%,https://www.youtube.com/watch?v=PlmfuAW7_hM
90,94,Veleno,Guè,12,229987,-0.1%,https://www.youtube.com/watch?v=dlVreMIaQao
91,97,In The Dark,Purple Disco Machine & Sophie and the Giants,2,228653,-0.05%,https://www.youtube.com/watch?v=ZDrlmlzY7cE
92,n/a,TU SI PARTICOLARE,Marco Calone & Guè,1,227455,n/a,https://www.youtube.com/watch?v=SWxGc-_8YbI
93,n/a,Can't Hold Us (feat. Ray Dalton),Macklemore,2,225266,n/a,https://www.youtube.com/watch?v=2zNSgSzhBfM
94,n/a,Gangsta's Paradise (feat. L.V.),Coolio,2,217840,n/a,https://www.youtube.com/watch?v=fPO76Jlnz6c
95,n/a,Counting Stars,OneRepublic,7,216603,n/a,https://www.youtube.com/watch?v=hT_nvWreIhg
96,82,Miele,Giusy Ferreri,4,216593,-0.26%,https://www.youtube.com/watch?v=gDcxkwwh8ko
97,93,18 ANNI (feat. MV Killa Geolier & Fabri Fibra),SLF,5,214885,-0.16%,https://www.youtube.com/watch?v=Hklus3yZ9ZQ
98,n/a,È La Luna,Irama,1,214431,n/a,https://www.youtube.com/watch?v=8r-uX6uXi2I
99,n/a,Giravolte,Albe,1,208223,n/a,https://www.youtube.com/watch?v=I_kWD9x2XFo
100,n/a,Thunderstruck,AC/DC,11,206109,n/a,https://www.youtube.com/watch?v=v2AC41dglnM
