Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
75,72,Die For You (Remix),The Weeknd & Ariana Grande,5,253652,-0.08%,https://www.youtube.com/watch?v=YQ-qToZUybM
76,69,Terzo Cuore,Leo Gassmann,7,246338,-0.13%,https://www.youtube.com/watch?v=7po4P3lN7TA
77,84,Baby Mama,Don Pero,3,237948,-0.04%,https://www.youtube.com/watch?v=2TnjE_BfD-4
78,73,Sangue Nero,Matteo Paolillo - Icaro,6,237071,-0.14%,https://www.youtube.com/watch?v=4WqaQc5IAEw
79,n/a,Malatìa,Ciccio Merolla,1,236709,n/a,https://www.youtube.com/watch?v=XDBoDmrLXR8
80,76,TOXIC (feat. LA SAD),Theø & Plant & Fiks,8,236524,-0.09%,https://www.youtube.com/watch?v=GcgrgL3yZjo
81,80,Odi et Amo,Blake El diablo,15,236088,-0.07%,https://www.youtube.com/watch?v=EuOGi6T-kPM
82,82,Tirana,Paky & Finem,8,231407,-0.09%,https://www.youtube.com/watch?v=oaJ0WvG81Yc
83,90,Me Gustas Tu,Manu Chao,6,230565,0.08%,https://www.youtube.com/watch?v=rs6Y4kZ8qtw
84,89,Counting Stars,OneRepublic,20,228985,0.05%,https://www.youtube.com/watch?v=hT_nvWreIhg
85,n/a,Tu Tu Tu...Ta Ta Ta,Kekko Dany,22,228388,n/a,https://www.youtube.com/watch?v=IMmQ6TZf2H0
86,n/a,Eyes Closed,Ed Sheeran,1,226788,n/a,https://www.youtube.com/watch?v=u6wOyMUs74I
87,79,Polvere,Olly & JVLI,7,225318,-0.12%,https://www.youtube.com/watch?v=6jFvKmxxIxM
88,n/a,Nun C'Amma Perdere (feat. Franco Calone),Giusy Attanasio,1,223399,n/a,https://www.youtube.com/watch?v=Mv3vPy2BSbw
89,86,Sigue,Beny Jr & Morad & K y B,12,221660,-0.05%,https://www.youtube.com/watch?v=jH6pCB61Bzk
90,n/a,Primmavera,Franco Ricciardi,3,219634,n/a,https://www.youtube.com/watch?v=CXkcUB9Mr_s
91,91,Enjoy the Silence,Depeche Mode,6,218663,0.03%,https://www.youtube.com/watch?v=aGSKrC7dGcY
92,n/a,Like Crazy,Jimin,1,218067,n/a,https://www.youtube.com/watch?v=nOI67IDlNMQ
93,94,Take 4,Shiva,20,217257,0.07%,https://www.youtube.com/watch?v=dWcipGS717Q
94,n/a,What Is Love,Haddaway,1,216956,n/a,https://www.youtube.com/watch?v=HEXWRTEbj1I
95,n/a,In Da Club,50 Cent,3,214434,n/a,https://www.youtube.com/watch?v=5qm8PH4xAss
96,92,ACQUA TONICA (feat. Geolier & Junior K),Ernia,18,214108,0.04%,https://www.youtube.com/watch?v=6EcelzvNw3E
97,95,NOTTI BLU,Alessandra Amoroso,18,214088,0.06%,https://www.youtube.com/watch?v=Rpwob6I58-k
98,n/a,Vivo Por Ella,Andrea Bocelli & Marta Sánchez,6,213989,n/a,https://www.youtube.com/watch?v=m5UcZ9thgPI
99,85,UN BEL VIAGGIO,Articolo 31,8,213318,-0.1%,https://www.youtube.com/watch?v=AhJcbnrqVwg
100,98,Sara' Perche Ti Amo,Ricchi e Poveri,5,210513,0.06%,https://www.youtube.com/watch?v=Nn1IeHL5DHY
