Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
38,29,ME STAJE APPENNENN' AMÒ,LIBERATO,23,546562,-0.12%,https://www.youtube.com/watch?v=8pFwPKNDF6E
39,31,Se poi domani,LDA,8,530044,-0.14%,https://www.youtube.com/watch?v=Sjva6lAHZbw
40,32,Alba,Ultimo,9,530005,-0.12%,https://www.youtube.com/watch?v=YFTqKB7STUw
41,n/a,Big City Life (Remix),Shiva,1,526116,n/a,https://www.youtube.com/watch?v=iZ-qZf1Emf8
42,37,Fantasmi (feat. Geolier),Rose Villain,11,517755,-0.07%,https://www.youtube.com/watch?v=C3kplnH34qY
43,44,Extasi,Fred De Palma,42,516363,0%,https://www.youtube.com/watch?v=5EwGemMdwzY
44,42,LA DOLCE VITA,Fedez & Tananai & Mara Sattei,43,512221,-0.02%,https://www.youtube.com/watch?v=TX_csdgqhxA
45,39,Pelé,Rhove & Madfingerz,3,491650,-0.1%,https://www.youtube.com/watch?v=yTNPut79-40
46,n/a,꽃,JISOO,1,491168,n/a,https://www.youtube.com/watch?v=YudHcBIxlYw
47,46,MONDAY,Geolier,11,487276,-0.03%,https://www.youtube.com/watch?v=Hk3Syf0Lk98
48,41,ABISSALE,Tananai,25,472270,-0.11%,https://www.youtube.com/watch?v=KbLgYUBnki0
49,38,Duemilaminuti (Live),Mara Sattei,9,463747,-0.16%,https://www.youtube.com/watch?v=ziqUXw7s-XA
50,47,SIMPLY THE BEST,Black Eyed Peas & Anitta & El Alfa,18,453566,-0.07%,https://www.youtube.com/watch?v=AbNOhZ1rsG8
51,49,ME VULEV FA RUOSS,Geolier,13,438110,0%,https://www.youtube.com/watch?v=ZU6NpUv7JwA
52,n/a,Tití Me Preguntó,Bad Bunny,36,436341,n/a,https://www.youtube.com/watch?v=Cr8K88UcO0s
53,n/a,Mentalité,Baby Gang,21,431288,n/a,https://www.youtube.com/watch?v=BD4fvzDcORo
54,48,YAMAMAY,Niky Savage,5,417475,-0.05%,https://www.youtube.com/watch?v=Zig9x7TRQTE
55,50,NEW YORK,Rondodasosa & Nko,4,415697,-0.02%,https://www.youtube.com/watch?v=q_AZFsZ_Ku0
56,45,Dimmi Che C'è (feat. Tedua),thasup,3,403668,-0.2%,https://www.youtube.com/watch?v=uPeznfsvDW8
57,51,Mollami Pt.2,Guè,12,390494,-0.05%,https://www.youtube.com/watch?v=ab4PdCyqbTI
58,36,BESO,ROSALÍA & Rauw Alejandro,2,388726,-0.31%,https://www.youtube.com/watch?v=QXQQAsIhHMw
59,58,Shawty (feat. ANNA),Yung Snapp,10,368079,0.01%,https://www.youtube.com/watch?v=g7p3fCVbAb8
60,52,Ghosts Again,Depeche Mode,8,356045,-0.09%,https://www.youtube.com/watch?v=iIyrLRixMs8
61,53,Tic toc [Non è andata così],Stefano Lentini,7,345301,-0.11%,https://www.youtube.com/watch?v=ArKSWe3rMMY
62,55,MARE DI GUAI,Ariete,9,344068,-0.1%,https://www.youtube.com/watch?v=hHFqqCMEf2U
63,57,A L I,Irama,19,341451,-0.08%,https://www.youtube.com/watch?v=stS1S04rBFA
64,n/a,Coca zero,Pinguini Tattici Nucleari,1,338919,n/a,https://www.youtube.com/watch?v=a_wuhv1nSG8
65,63,Alleluia (feat. Sfera Ebbasta),Shiva,19,334236,0.05%,https://www.youtube.com/watch?v=nZdNV5PnZws
66,54,Ddoje mane (feat. Raiz),Stefano Lentini,9,331867,-0.14%,https://www.youtube.com/watch?v=mhsr-nnkyyQ
67,69,Mockingbird,Eminem,22,318282,0.19%,https://www.youtube.com/watch?v=S9bCLPwzSC0
68,59,HOE + HARD (feat. Tony Effe),Icy Subzero,5,303513,-0.12%,https://www.youtube.com/watch?v=DrtrNklfbq8
69,64,Bloody Mary,Lady Gaga,17,287689,-0.04%,https://www.youtube.com/watch?v=VFwmKL5OL-Q
70,n/a,Bambola,Matteo Milazzo,23,286436,n/a,https://www.youtube.com/watch?v=DMyuC9SMAxQ
71,62,Diamanti,Negramaro & Elisa & Jovanotti,3,283507,-0.12%,https://www.youtube.com/watch?v=q23_RaTCJtI
72,60,MOSTRO,gIANMARIA,8,282683,-0.15%,https://www.youtube.com/watch?v=KnP3beN3vuE
73,43,Il Doc 3 (feat. MamboLosco),VillaBanks & Linch & Andry The Hitmaker,8,281875,-0.45%,https://www.youtube.com/watch?v=xemHyHlQ37w
74,65,MONEY,Geolier,20,277974,-0.06%,https://www.youtube.com/watch?v=MVEVhtoYBxE
75,70,Un buon inizio,Laura Pausini,4,272522,0.04%,https://www.youtube.com/watch?v=8yFE2joDRHM
76,67,GOSSIP (feat. Tom Morello),Måneskin,12,260502,-0.07%,https://www.youtube.com/watch?v=XrsbfrFPATs
77,89,Sigue,Beny Jr & Morad & K y B,13,251750,0.14%,https://www.youtube.com/watch?v=jH6pCB61Bzk
78,n/a,BAILAR CONTIGO,Black Eyed Peas & Daddy Yankee,1,249532,n/a,https://www.youtube.com/watch?v=heihCpHHjbA
79,77,Baby Mama,Don Pero,4,248379,0.04%,https://www.youtube.com/watch?v=2TnjE_BfD-4
80,83,Me Gustas Tu,Manu Chao,7,247702,0.07%,https://www.youtube.com/watch?v=rs6Y4kZ8qtw
81,75,Die For You (Remix),The Weeknd & Ariana Grande,6,243876,-0.04%,https://www.youtube.com/watch?v=YQ-qToZUybM
82,80,TOXIC (feat. LA SAD),Theø & Plant & Fiks,9,242203,0.02%,https://www.youtube.com/watch?v=GcgrgL3yZjo
83,71,Lasciami,Modà,9,238387,-0.08%,https://www.youtube.com/watch?v=EQavU_xpMrA
84,98,Vivo Por Ella,Andrea Bocelli & Marta Sánchez,7,235640,0.1%,https://www.youtube.com/watch?v=m5UcZ9thgPI
85,94,What Is Love,Haddaway,2,234755,0.08%,https://www.youtube.com/watch?v=HEXWRTEbj1I
86,n/a,CADILLAC,SLF & MV Killa & Geolier & Tony Effe,15,231823,n/a,https://www.youtube.com/watch?v=vskcDjk2msI
87,95,In Da Club,50 Cent,4,227329,0.06%,https://www.youtube.com/watch?v=5qm8PH4xAss
88,91,Enjoy the Silence,Depeche Mode,7,226040,0.03%,https://www.youtube.com/watch?v=aGSKrC7dGcY
89,82,Tirana,Paky & Finem,9,224665,-0.03%,https://www.youtube.com/watch?v=oaJ0WvG81Yc
90,n/a,Poker Face,Lady Gaga,10,224179,n/a,https://www.youtube.com/watch?v=bESGLojNYSo
91,90,Primmavera,Franco Ricciardi,4,222325,0.01%,https://www.youtube.com/watch?v=CXkcUB9Mr_s
92,100,Sara' Perche Ti Amo,Ricchi e Poveri,6,219814,0.04%,https://www.youtube.com/watch?v=Nn1IeHL5DHY
93,76,Terzo Cuore,Leo Gassmann,8,218743,-0.11%,https://www.youtube.com/watch?v=7po4P3lN7TA
94,n/a,Set Fire to the Rain (Live),Adele,1,215653,n/a,https://www.youtube.com/watch?v=Ri7-vnrJD3k
95,72,IMPORTANTE,Marracash,17,215332,-0.17%,https://www.youtube.com/watch?v=tTaEfEyEGrQ
96,n/a,Moulaga (feat. JUL),Heuss L'Enfoiré,1,213363,n/a,https://www.youtube.com/watch?v=5OAysfkcMjg
97,81,Odi et Amo,Blake El diablo,16,211873,-0.1%,https://www.youtube.com/watch?v=EuOGi6T-kPM
98,96,ACQUA TONICA (feat. Geolier & Junior K),Ernia,19,211118,-0.01%,https://www.youtube.com/watch?v=6EcelzvNw3E
99,n/a,A Chi Mi Dice,Blue,6,207779,n/a,https://www.youtube.com/watch?v=pc0KBOJDKjc
100,88,Nun C'Amma Perdere (feat. Franco Calone),Giusy Attanasio,2,207583,-0.07%,https://www.youtube.com/watch?v=Mv3vPy2BSbw
