Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
17,6,La Mia Hit (feat. Max Pezzali),J-Ax,5,1294045,-0.17%,https://www.youtube.com/watch?v=VZpX7WkHnj4
18,8,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,18,1254413,-0.14%,https://www.youtube.com/watch?v=EzKkl64rRbM
19,10,Allora ciao,Shade,5,1252039,-0.11%,https://www.youtube.com/watch?v=9dmpUjW18MQ
20,n/a,Finalmente io (Live),Irene Grandi,1,1228025,n/a,https://www.youtube.com/watch?v=1UBoOicWM9c
21,16,Margarita,Elodie & Marracash,35,1215701,0.04%,https://www.youtube.com/watch?v=xgnPeROggH4
22,11,blun7 a swishland,thasup,14,1198326,-0.13%,https://www.youtube.com/watch?v=N3qxFptQbVA
23,12,TUTTO QUESTO SEI TU,Ultimo,8,1189030,-0.12%,https://www.youtube.com/watch?v=iDinXwBsQDM
24,n/a,Gigante,Piero Pelù,1,1184249,n/a,https://www.youtube.com/watch?v=tvSagoWzr9g
25,28,Don't Start Now,Dua Lipa,15,1150038,0.59%,https://www.youtube.com/watch?v=oygrmJFKYZY
26,48,CRUDELIA - I nervi,Marracash,15,1139621,1.17%,https://www.youtube.com/watch?v=h0OAYO6x2uA
27,17,Blinding Lights,The Weeknd,6,1120460,0.03%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
28,13,Stu core t'apparten,Rocco Hunt,5,1111189,-0.12%,https://www.youtube.com/watch?v=AN4fJ87ldHI
29,15,Barrio,Mahmood,24,1089704,-0.09%,https://www.youtube.com/watch?v=7Fmpz-wIkPY
30,n/a,Vai Bene Così,Leo Gassmann,1,1037468,n/a,https://www.youtube.com/watch?v=TaLqE6Ukwp8
31,14,Non Avere Paura,Tommaso Paradiso,20,1024185,-0.14%,https://www.youtube.com/watch?v=C6sDLa9XO3U
32,n/a,Me Ne Frego,Achille Lauro,1,1000216,n/a,https://www.youtube.com/watch?v=KN47Lv6xNRo
33,19,Fuego,Neves17 & Geolier & Lele Blade,2,960608,-0.05%,https://www.youtube.com/watch?v=gh3CcAKwsWM
34,18,Magnifico difetto,Benji & Fede,8,927496,-0.12%,https://www.youtube.com/watch?v=DQA-DJ4Fuy4
35,n/a,Carioca,Raphael Gualazzi,1,907883,n/a,https://www.youtube.com/watch?v=UTpjIcOm_mw
36,20,ARROGANTE,Irama,38,887780,-0.07%,https://www.youtube.com/watch?v=7x0Sm83tmHY
37,32,Il Sole Ad Est,Alberto Urso,2,878063,0.37%,https://www.youtube.com/watch?v=7ull_ebpyfs
38,59,Che vita meravigliosa,Diodato,6,861774,0.89%,https://www.youtube.com/watch?v=3vugZjDZeWs
39,21,Pookie,Aya Nakamura,24,841069,-0.09%,https://www.youtube.com/watch?v=_bPa-VG0AWo
40,22,JAMBO,Takagi & Ketra & OMI & Giusy Ferreri,38,825369,-0.04%,https://www.youtube.com/watch?v=8OgCPfZXvnc
41,36,Before You Go,Lewis Capaldi,4,752127,0.24%,https://www.youtube.com/watch?v=Jtauh8GcxBY
42,23,Il tuo profumo,Fred De Palma & Sofia Reyes,22,749447,-0.1%,https://www.youtube.com/watch?v=9J7w4oGXRiY
43,89,Il confronto,Marco Masini,2,745155,1.26%,https://www.youtube.com/watch?v=tPquUHoNjbw
44,25,Mambo Salentino,Boomdabash & Alessandra Amoroso,36,733667,-0.07%,https://www.youtube.com/watch?v=i8qZ2Hif_eM
45,26,Piccola Stella,Ultimo,45,726200,-0.04%,https://www.youtube.com/watch?v=WovUGbBlzqA
46,39,Someone You Loved,Lewis Capaldi,33,712068,0.2%,https://www.youtube.com/watch?v=zABLecsR5UE
47,31,Que Calor (feat. J Balvin & El Alfa),Major Lazer,19,677767,-0.01%,https://www.youtube.com/watch?v=ZBBS4imv1qo
48,n/a,Non Succederà Più (feat. M¥SS KETA),Elettra Lamborghini,1,649221,n/a,https://www.youtube.com/watch?v=_-8Jwo3UC5g
49,69,Pem Pem,Elettra Lamborghini,49,648669,0.58%,https://www.youtube.com/watch?v=h3oUC_tJRsg
50,90,C'est la vie,Achille Lauro & Boss Doms,22,641230,0.95%,https://www.youtube.com/watch?v=hHJy_svMHXA
51,n/a,Eden (feat. Dardust),Rancore,1,639704,n/a,https://www.youtube.com/watch?v=DCmACrF33Po
52,29,Yummy,Justin Bieber,6,636493,-0.11%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
53,49,ANSIA NO,FSK SATELLITE,7,618739,0.18%,https://www.youtube.com/watch?v=K_1A9uNZQXk
54,33,In Mezzo A Questo Inverno,Tiziano Ferro,12,618129,-0.03%,https://www.youtube.com/watch?v=nI8rbiUypcI
55,n/a,NO GRAZIE,Junior Cally,1,579168,n/a,https://www.youtube.com/watch?v=-IGYBi9JOtM
56,38,Sei bella come Roma,DANDY TURNER,6,575039,-0.03%,https://www.youtube.com/watch?v=CwqeesyLB90
57,n/a,Baciami adesso,Enrico Nigiotti,1,567384,n/a,https://www.youtube.com/watch?v=cbiihmTQeAk
58,34,Tusa,KAROL G & Nicki Minaj,11,565477,-0.09%,https://www.youtube.com/watch?v=tbneQDc2H3I
59,n/a,Rosso di rabbia,Anastasio,1,564685,n/a,https://www.youtube.com/watch?v=yDWjlsQJFO0
60,37,BRAVI A CADERE - I polmoni,Marracash,15,556996,-0.07%,https://www.youtube.com/watch?v=9wndn1JeXg0
61,43,Falling,Trevor Daniel,11,515203,-0.08%,https://www.youtube.com/watch?v=L7mfjvdnPno
62,47,Stupida Allegria,Emma,8,507871,-0.04%,https://www.youtube.com/watch?v=e92yJ7d3MT4
63,35,Memories,Maroon 5,19,498791,-0.19%,https://www.youtube.com/watch?v=SlPhMPnQ58k
64,54,Cadiamo insieme,Holden,5,483571,-0.01%,https://www.youtube.com/watch?v=1dD9Ze5z6dU
65,55,Signor S,Me contro Te,12,472159,-0.03%,https://www.youtube.com/watch?v=AIl3SSpmuXw
66,53,Vaseme,Niko Pandetta,9,455345,-0.08%,https://www.youtube.com/watch?v=hfkcGZUzfRc
67,61,Carillon (with Achille Lauro) (feat. Achille Lauro),Nahaze,5,446958,-0.01%,https://www.youtube.com/watch?v=T-__MwCaTWw
68,75,Into the Unknown,Idina Menzel & Aurora,9,434297,0.16%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
69,51,Duemila volte,Marco Mengoni,19,433351,-0.16%,https://www.youtube.com/watch?v=kvbF8sgpk8M
70,n/a,Lo sappiamo entrambi,RIKI,1,427100,n/a,https://www.youtube.com/watch?v=cIhCuwuToos
71,56,Vento sulla luna (feat. Rkomi),Annalisa,11,426046,-0.11%,https://www.youtube.com/watch?v=oulNJEJS9nw
72,n/a,Raccogli l'attimo,Romina Power & Al Bano,1,425360,n/a,https://www.youtube.com/watch?v=mfs9uOI_0-w
73,n/a,Intentions (feat. Quavo),Justin Bieber,1,422454,n/a,https://www.youtube.com/watch?v=3AyMjyHu1bA
74,n/a,Come Mia Madre,Giordana Angi,1,421214,n/a,https://www.youtube.com/watch?v=qIN44ejKa9Q
75,58,Rossetto,Random,19,419101,-0.08%,https://www.youtube.com/watch?v=nADJaBv3T_Q
76,62,Mambo,Nicola Siciliano,12,403432,-0.08%,https://www.youtube.com/watch?v=q8c57ykm-1E
77,n/a,Rolls Royce,Achille Lauro,14,397712,n/a,https://www.youtube.com/watch?v=uS8Hk8aoLZY
78,65,Benvenuti In Italy,Rocco Hunt,15,393355,-0.1%,https://www.youtube.com/watch?v=8EdqKkc7Uto
79,n/a,Come Me (feat. Nayt) (feat. Nayt),Jamil,1,391883,n/a,https://www.youtube.com/watch?v=fjw13UUzEao
80,52,64 Bars,Marracash,2,374898,-0.26%,https://www.youtube.com/watch?v=0auQQsk9CfI
81,n/a,Bandito (feat. Dark Polo Gang),Enzo Dong,1,372468,n/a,https://www.youtube.com/watch?v=5MLaXKNe0_Q
82,77,Motivo (feat. Coez),Gianna Nannini,6,363473,-0.02%,https://www.youtube.com/watch?v=xxT4nz4iYnc
83,57,I Nostri Anni,Tommaso Paradiso,5,354170,-0.23%,https://www.youtube.com/watch?v=EEeMRFEOLxs
84,70,ROXANNE,Arizona Zervas,10,351909,-0.13%,https://www.youtube.com/watch?v=16YnOUnbE6s
85,n/a,MALA SANTA,Becky G,5,349504,n/a,https://www.youtube.com/watch?v=w2Ro8cgsmss
86,67,Ayy Macarena,Poeta Callejero & Musicólogo The Libro,12,343412,-0.18%,https://www.youtube.com/watch?v=obUHDyWFMi8
87,95,COURMAYEUR,Dj Matrix & Carolina Márquez & Ludwig,7,334773,0.04%,https://www.youtube.com/watch?v=v8PjWH4-MiQ
88,85,Lose Control,Meduza & Becky Hill & Goodboys,15,330105,-0.02%,https://www.youtube.com/watch?v=-3P2USPFDcE
89,86,Superstar (feat. Geolier),I Desideri,3,329012,-0.02%,https://www.youtube.com/watch?v=hXOGtXEWie0
90,91,Baila Conmigo (Instrumental),Gianmarco Play,10,327611,0.01%,https://www.youtube.com/watch?v=bOws7arB7IQ
91,n/a,Me Gusta,Shakira & Anuel AA,2,327573,n/a,https://www.youtube.com/watch?v=mf-UJ32PJgU
92,81,Notte perfetta,Cristiano Malgioglio,7,326881,-0.06%,https://www.youtube.com/watch?v=L2mOyVtKFmE
93,80,Danza Kuduro (feat. Don Omar),Lucenzo,19,320541,-0.11%,https://www.youtube.com/watch?v=7zp1TbLFPp8
94,n/a,1990,Achille Lauro,10,317160,n/a,https://www.youtube.com/watch?v=JfZYh6rOgmI
95,96,POLO NORD,Massimo Pericolo,10,317030,-0.01%,https://www.youtube.com/watch?v=Cx4GUHm5IIU
96,74,SUPREME (feat. thasup & Sfera Ebbasta),Marracash,15,316752,-0.16%,https://www.youtube.com/watch?v=6StfynbWTNY
97,83,Rozzi,Paky,3,314173,-0.08%,https://www.youtube.com/watch?v=tvjRkzGTHkU
98,n/a,Tutto bene,Chiara Paradisi,1,311251,n/a,https://www.youtube.com/watch?v=cmWoKhWQj3c
99,60,Boss,Paky,3,309557,-0.32%,https://www.youtube.com/watch?v=gk1M-PI52jA
100,97,Muévelo,Nicky Jam & Daddy Yankee,2,303867,-0.03%,https://www.youtube.com/watch?v=90YQDT7LWxs
