Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
82,n/a,Stringimi Più Forte,Giordana Angi,22,376942,n/a,https://www.youtube.com/watch?v=3lI1v5q5AGI
83,n/a,Tu me piace,Pino Franzese,23,373438,n/a,https://www.youtube.com/watch?v=qesXIWOQAJg
84,n/a,INTRO (feat. Bianca Atzei),J-Ax,26,369418,n/a,https://www.youtube.com/watch?v=X3olyGfqaUQ
85,n/a,CIAO BELLA CIAO,Fonola Band,1,363423,n/a,https://www.youtube.com/watch?v=9IAFMNtgwlY
86,59,Signor S,Me contro Te,17,356230,-0.2%,https://www.youtube.com/watch?v=AIl3SSpmuXw
87,68,Ayy Macarena,Poeta Callejero & Musicólogo The Libro,17,355518,0%,https://www.youtube.com/watch?v=obUHDyWFMi8
88,63,Baciami adesso,Enrico Nigiotti,6,349329,-0.11%,https://www.youtube.com/watch?v=cbiihmTQeAk
89,77,Domani ci passa,Ludwig,2,346412,0.13%,https://www.youtube.com/watch?v=_Pd1UqJPY2o
90,65,COURMAYEUR,Dj Matrix & Carolina Márquez & Ludwig,12,345075,-0.08%,https://www.youtube.com/watch?v=v8PjWH4-MiQ
91,62,Vai Bene Così,Leo Gassmann,6,341118,-0.16%,https://www.youtube.com/watch?v=TaLqE6Ukwp8
92,72,Stella Cadente (feat. Roberta Bella),Francesco D'Aleo,2,340858,0.01%,https://www.youtube.com/watch?v=sWlzkj2LT24
93,94,POLKA,Rosa Chemical & Thelonious B.,2,340807,0.26%,https://www.youtube.com/watch?v=hhOdwmnHzM8
94,75,Lose Control,Meduza & Becky Hill & Goodboys,20,333398,0.07%,https://www.youtube.com/watch?v=-3P2USPFDcE
95,70,Cadiamo insieme,Holden,10,326324,-0.07%,https://www.youtube.com/watch?v=1dD9Ze5z6dU
96,n/a,Danza Kuduro (feat. Don Omar),Lucenzo,21,325594,n/a,https://www.youtube.com/watch?v=7zp1TbLFPp8
97,74,Il bello dell'amico,astra,2,323159,0.01%,https://www.youtube.com/watch?v=HoPHKhS6L3s
98,n/a,lovely,Billie Eilish & Khalid,1,318644,n/a,https://www.youtube.com/watch?v=V1Pl8CzNzCw
99,n/a,L'Amour Toujours,Gigi D'Agostino,12,317423,n/a,https://www.youtube.com/watch?v=w15oWDh02K4
100,78,Say So,Doja Cat,3,313821,0.02%,https://www.youtube.com/watch?v=pok8H_KF1FA
