Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
45,39,Tutto Qui (Live),Gazzelle,7,433996,-0.04%,https://www.youtube.com/watch?v=VNnn9X4GWY0
46,41,Euforia,Annalisa,18,431048,-0.01%,https://www.youtube.com/watch?v=fQh18qAZWZU
47,48,N'ata vot (Perdono),Le-one,11,429272,0.14%,https://www.youtube.com/watch?v=gnOBHBYJKxs
48,42,MA CHE IDEA,bnkr44 & Pino D'Angiò,5,401912,-0.05%,https://www.youtube.com/watch?v=nv2wblCeb5Q
49,43,Bee,Vale Lambo,9,397690,-0.04%,https://www.youtube.com/watch?v=3oEqKPsr7Ms
50,49,Mwaki (feat. Sofiya Nzau),Zerb,10,389050,0.04%,https://www.youtube.com/watch?v=y6iMvNkAQt4
51,n/a,VERO TONY VERO SOSA,Tony Effe,1,388695,n/a,https://www.youtube.com/watch?v=QXoLObybuIQ
52,53,15 Piani,Sfera Ebbasta & Marracash,18,388484,0.06%,https://www.youtube.com/watch?v=7puLc-Nw5mc
53,64,EL MATADOR,Elmatadormc7,2,387988,0.21%,https://www.youtube.com/watch?v=JpDcv1it11w
54,57,FULL FULL,VMONSTER,3,386465,0.12%,https://www.youtube.com/watch?v=qxEnZKIqSzo
55,51,Anche Stasera,Sfera Ebbasta & Elodie,18,382037,0.02%,https://www.youtube.com/watch?v=kOdgi9A-AJ4
56,52,Fantasmi (feat. Geolier),Rose Villain,27,380461,0.03%,https://www.youtube.com/watch?v=C3kplnH34qY
57,35,Lilith,Kid Yugi,3,373785,-0.26%,https://www.youtube.com/watch?v=Vq5F6zj1MX4
58,n/a,MIU MIU,Tony Effe,1,365262,n/a,https://www.youtube.com/watch?v=hNOhP9sUdTU
59,n/a,PARTICOLARI SPORCHI,Tony Effe,1,358977,n/a,https://www.youtube.com/watch?v=nPp1G-vQrOg
60,46,Seya,Morad & GIMS,20,356844,-0.07%,https://www.youtube.com/watch?v=uUAJFN7-FdQ
61,n/a,Kce,Luiz Ejlli,1,356669,n/a,https://www.youtube.com/watch?v=3e-AYI2Yhpg
62,58,The Sound of Silence,Disturbed,4,355663,0.04%,https://www.youtube.com/watch?v=u9Dg-g7t2l4
63,68,Buscando Money,TWENTY SIX & Tayson Kryss,4,351609,0.24%,https://www.youtube.com/watch?v=Dd2R50wWoAM
64,56,Ti Sento,Matia Bazar,19,350961,-0.01%,https://www.youtube.com/watch?v=FOadUytpMEU
65,65,Moneylove (feat. Emis Killa),Massimo Pericolo,16,323341,0.04%,https://www.youtube.com/watch?v=hq2dg2MU6b4
66,54,AUTODISTRUTTIVO,LA SAD,7,317109,-0.14%,https://www.youtube.com/watch?v=R05WVYo4lsw
67,n/a,Gangsta Freestyle,El Chapo Junior & DJ Princex,1,316128,n/a,https://www.youtube.com/watch?v=kgsq0mUPOJ8
68,61,FRAGILI,Il Tre,7,315958,-0.06%,https://www.youtube.com/watch?v=y5QwrT_EobE
69,55,La rabbia non ti basta,BigMama,6,312049,-0.12%,https://www.youtube.com/watch?v=UymqXckCJj8
70,62,Ti muovi,Diodato,7,309324,-0.08%,https://www.youtube.com/watch?v=W8EayE3KdOE
71,n/a,LAP DANCE,Tony Effe & Pyrex & Side Baby,1,301356,n/a,https://www.youtube.com/watch?v=6alzNWYkIYo
72,71,Soli A Milano,Club Dogo & Elodie,10,293780,0.07%,https://www.youtube.com/watch?v=Sc430QRHW9c
73,n/a,ICON,Tony Effe,1,292605,n/a,https://www.youtube.com/watch?v=f0vaEMrqXkw
74,74,Training Season,Dua Lipa,4,287651,0.17%,https://www.youtube.com/watch?v=ZjBZ8MUnB0E
75,70,Petit Fou Fou,Rhove & ANNA,13,278053,0.01%,https://www.youtube.com/watch?v=9LJ2Gr2qQrU
76,n/a,BALENCIAGA,Tony Effe & Rose Villain,1,275722,n/a,https://www.youtube.com/watch?v=ifozvyDwETk
77,n/a,DEMON TIME,Tony Effe & Guè,1,274987,n/a,https://www.youtube.com/watch?v=m9kY6AWUpII
78,n/a,Destri,Gazzelle,31,267221,n/a,https://www.youtube.com/watch?v=8wlxTdDol70
79,67,RED,STE,10,265733,-0.07%,https://www.youtube.com/watch?v=Wn-OLoI-hfY
80,63,Sogna Ragazzo Sogna,Alfa & Roberto Vecchioni,2,252563,-0.23%,https://www.youtube.com/watch?v=pb71X4HLKpQ
81,88,Gata Only,FloyyMenor & Cris Mj,2,249025,0.21%,https://www.youtube.com/watch?v=-r687V8yqKY
82,73,Lej,Don Xhoni & Dhurata Dora,13,245361,-0.01%,https://www.youtube.com/watch?v=Y-gJhIl4pdc
83,69,TUNNEL,SIMBA LA RUE & FT Kings,11,245010,-0.12%,https://www.youtube.com/watch?v=CmcyjbJ7Q1w
84,n/a,IENA,Kia,1,244950,n/a,https://www.youtube.com/watch?v=Qgw42wUII6o
85,66,TEKKEN (feat. SIMBA LA RUE),Niky Savage,4,243207,-0.19%,https://www.youtube.com/watch?v=iIik9B-TZSY
86,n/a,Shakerando,Rhove,53,241806,n/a,https://www.youtube.com/watch?v=U6VMjHJ18a0
87,n/a,Devastante,Olly & JVLI,1,237532,n/a,https://www.youtube.com/watch?v=xuuvbDqbrZA
88,n/a,La Bachata,Manuel Turizo,24,236554,n/a,https://www.youtube.com/watch?v=TiM_TFpT_DE
89,n/a,Bailando (Spanish Version) (feat. Descemer Bueno & Gente de Zona),Enrique Iglesias,49,230594,n/a,https://www.youtube.com/watch?v=NUsoVlDFqZg
90,80,TEXAS HOLD 'EM,Beyoncé,3,229529,-0.01%,https://www.youtube.com/watch?v=jCOX8dT9q8M
91,n/a,SORRY,Tony Effe,1,227496,n/a,https://www.youtube.com/watch?v=9A-39yfmHw8
92,n/a,A Un Passo Dalla Luna,Rocco Hunt & Ana Mena,53,225208,n/a,https://www.youtube.com/watch?v=Kh-Dz1Fuo1E
93,n/a,16 Marzo (feat. Gow Tribe),Achille Lauro,25,224405,n/a,https://www.youtube.com/watch?v=ycRWQlH_1dI
94,98,Primmavera,Franco Ricciardi,16,218035,0.14%,https://www.youtube.com/watch?v=CXkcUB9Mr_s
95,79,l'amore in bocca,SANTI FRANCESI,6,214865,-0.09%,https://www.youtube.com/watch?v=quFGreXfKKg
96,59,we can't be friends (wait for your love),Ariana Grande,2,213655,-0.37%,https://www.youtube.com/watch?v=KNtJGQkC-WI
97,84,Baby U Want Me (feat. Geolier),Vale Lambo,10,212635,0%,https://www.youtube.com/watch?v=n3IWsifkktA
98,93,Core Mio,Jhosef,19,210412,0.05%,https://www.youtube.com/watch?v=FjpXHEYYkoQ
99,76,IO ME ED ALTRI GUAI,Rose Villain,20,210198,-0.14%,https://www.youtube.com/watch?v=FLGv5HulDLo
100,n/a,A Storia Mia,Jhosef & BEMA,1,206294,n/a,https://www.youtube.com/watch?v=4ZVkkA2PQDE
