Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
23,18,Pensando a lei,Shiva,4,819952,-0.14%,https://www.youtube.com/watch?v=PbP_-Xs0Di8
24,27,Eurovision (feat. Rondodasosa Baby Gang A2anti Morad Beny Jr ASHE 22 & Freeze Corleone),Central Cee,2,812662,0.04%,https://www.youtube.com/watch?v=ZlnLvLDP4Zg
25,24,Pastello Bianco,Pinguini Tattici Nucleari,30,801304,-0.08%,https://www.youtube.com/watch?v=JcLH8qsHNN4
26,21,Finché Non Mi Seppelliscono,BLANCO,26,786024,-0.14%,https://www.youtube.com/watch?v=7p09c3GgF4A
27,28,TRAVESURAS,SLF & MV Killa & Yung Snapp & Lele Blade & Vale Lambo,8,774671,0%,https://www.youtube.com/watch?v=HZ9Oi0mMfiY
28,20,Virale,Matteo Romano,5,773837,-0.17%,https://www.youtube.com/watch?v=ciUEwnSbry8
29,26,Pepas,Farruko,32,766385,-0.09%,https://www.youtube.com/watch?v=y8trd3gjJt0
30,22,Perfetta Così,Aka 7even,5,742403,-0.19%,https://www.youtube.com/watch?v=xmJiSoIOfyU
31,30,MILLE,Fedez & Achille Lauro & Orietta Berti,39,718502,-0.05%,https://www.youtube.com/watch?v=l6N-Yq9Fw4U
32,33,SESSO OCCASIONALE,Tananai,5,680539,-0.04%,https://www.youtube.com/watch?v=6CMMrUn9zPY
33,34,Notti In Bianco,BLANCO,45,664452,-0.06%,https://www.youtube.com/watch?v=wppn2Via-Tk
34,42,Yo Voy (feat. Daddy Yankee),Zion & Lennox,4,646834,0.21%,https://www.youtube.com/watch?v=jR_j-LPLBvU
35,29,Surface Pressure,Jessica Darrow,3,614991,-0.2%,https://www.youtube.com/watch?v=tQwVKr8rCYw
36,35,TARANTELLE,SIMBA LA RUE & Bobo,4,605373,-0.1%,https://www.youtube.com/watch?v=BLJVnkjJxtA
37,37,CRAZY LOVE,Marracash,16,603629,-0.07%,https://www.youtube.com/watch?v=JHqxzM2tZHs
38,32,Sei tu,Fabrizio Moro,6,576504,-0.22%,https://www.youtube.com/watch?v=dS5mn2tZX4Y
39,36,Chimica,Ditonellapiaga & Donatella Rettore,5,567085,-0.15%,https://www.youtube.com/watch?v=2rsteQ4OdLE
40,39,LAPROVINCE #1,Rhove,7,560575,-0.03%,https://www.youtube.com/watch?v=hldgtVJ7uNA
41,n/a,Bam Bam (feat. Ed Sheeran),Camila Cabello,1,502381,n/a,https://www.youtube.com/watch?v=-8VfKZCOo_I
42,n/a,love nwantiti (ah ah ah) (feat. Kuami Eugene),CKay,25,468066,n/a,https://www.youtube.com/watch?v=MxjrsDV8Aeo
43,49,Movimento lento,Annalisa,41,466515,-0.01%,https://www.youtube.com/watch?v=rv2KSakpnc0
44,45,abcdefu,GAYLE,17,460305,-0.08%,https://www.youtube.com/watch?v=NaFd8ucHLuo
45,31,Mama I’m a Criminal,Paky,3,452740,-0.4%,https://www.youtube.com/watch?v=Iep6KOcAxYY
46,43,DOMENICA,Achille Lauro,6,452512,-0.13%,https://www.youtube.com/watch?v=-iq4e2q2rzY
47,47,LUNA PIENA,Rkomi & Irama & Shablo,45,447995,-0.08%,https://www.youtube.com/watch?v=XTzIDZ3cbOw
48,n/a,Heat Waves,Glass Animals,21,437506,n/a,https://www.youtube.com/watch?v=mRD0-GxqHVo
49,40,Una Lacrima (feat. Sfera Ebbasta),Irama,2,435609,-0.2%,https://www.youtube.com/watch?v=obpOQWwaymU
50,n/a,Un altro ballo (feat. Anitta),Fred De Palma,33,429637,n/a,https://www.youtube.com/watch?v=hNlJgrV5FjQ
51,41,I Draw My Life,Ameli,2,428715,-0.22%,https://www.youtube.com/watch?v=dzPmfaWXsvE
52,57,Bella Vita,Niko Pandetta,7,417883,0.05%,https://www.youtube.com/watch?v=uei0wDoHGA4
53,51,All Of You (Karaoke),Sing King,3,417570,-0.05%,n/a
54,44,Ti amo non lo so dire,Noemi,6,402237,-0.22%,https://www.youtube.com/watch?v=6Fj-cufiyqc
55,48,BlaBlaBla,MamboLosco & Nardi & Finesse,3,393293,-0.18%,https://www.youtube.com/watch?v=PHXW9TSuhSo
56,67,CASA,Neima Ezza,4,392957,0.21%,https://www.youtube.com/watch?v=FPtikhp4EhY
57,56,Blauer,Paky,6,390261,-0.03%,https://www.youtube.com/watch?v=Bf3X8b2g0Sg
58,53,Canzone inutile,Alessandra Amoroso,17,389669,-0.08%,https://www.youtube.com/watch?v=sLtcmMAINRY
59,60,CADILLAC,SLF & MV Killa & Geolier & Tony Effe,6,388564,0.02%,https://www.youtube.com/watch?v=vskcDjk2msI
60,54,Enemy (feat. JID),Imagine Dragons,17,385266,-0.05%,https://www.youtube.com/watch?v=D9G1VOjN_84
61,59,SOLITE PARE,Sick Luke & thasup & Sfera Ebbasta,9,370196,-0.03%,https://www.youtube.com/watch?v=Y4IyWe4qNGg
62,58,Unstoppable,Sia,18,370084,-0.03%,https://www.youtube.com/watch?v=YaEG2aWJnZ8
63,52,Seignosse,Rhove,3,368398,-0.14%,https://www.youtube.com/watch?v=hVDKz8YOOQo
64,55,Inverno dei fiori,Michele Bravi,6,356367,-0.12%,https://www.youtube.com/watch?v=EYA9f4_Ofnw
65,n/a,Loca,Aka 7even,31,352416,n/a,https://www.youtube.com/watch?v=gNsZZSKV-n8
66,n/a,Bagno a mezzanotte,Elodie,1,342540,n/a,https://www.youtube.com/watch?v=XSHcZ4rcBDk
67,63,Mujeriego,Ryan Castro,6,331104,-0.06%,https://www.youtube.com/watch?v=SAvVnVNSvDk
68,80,Tondo,Luigi Strangis,2,325066,0.24%,https://www.youtube.com/watch?v=1qKDzWgK4Dw
69,46,Scatola,Laura Pausini,7,321993,-0.35%,https://www.youtube.com/watch?v=PFvqgj28vk4
70,66,Odi et Amo,Blake El diablo,4,303632,-0.07%,https://www.youtube.com/watch?v=EuOGi6T-kPM
71,69,Bitch Affianco (feat. Il Ghost),Baby Gang & Bobo,12,294859,-0.02%,https://www.youtube.com/watch?v=ZPWoPO4Cyi8
72,65,Abbi cura di te,Highsnob & ,5,289082,-0.13%,https://www.youtube.com/watch?v=jj5ECjSKuXY
73,74,Ritmo,Raffa FL,5,287615,0.06%,https://www.youtube.com/watch?v=0fa_y5hkZe8
74,n/a,Tutte le notti,Tommaso Paradiso,1,285232,n/a,https://www.youtube.com/watch?v=i9TBOZTik88
75,n/a,Povero Gabbiano,Marnage & Duracell & Franco Gioia,1,285106,n/a,https://www.youtube.com/watch?v=rGkKGvPNcyk
76,86,123 (feat. MamboLosco),Niko Pandetta,5,282539,0.18%,https://www.youtube.com/watch?v=7CvzTfO_35I
77,61,La Cosa Mas Bella (Più Bella Cosa),Eros Ramazzotti,16,279912,-0.26%,https://www.youtube.com/watch?v=UojBaKX5Vz4
78,76,Si Te Vas / Que Tengo Que Hacer,Omega,9,274651,0.02%,https://www.youtube.com/watch?v=xWp3xsKiQfs
79,n/a,Russians,Sting,1,273029,n/a,https://www.youtube.com/watch?v=wHylQRVN2Qs
80,91,In The Dark,Purple Disco Machine & Sophie and the Giants,3,266816,0.17%,https://www.youtube.com/watch?v=ZDrlmlzY7cE
81,71,Infinity,Jaymes Young,18,265824,-0.07%,https://www.youtube.com/watch?v=PWqEPKduGm8
82,73,ME STAJE APPENNENN' AMÒ,LIBERATO,12,264765,-0.05%,https://www.youtube.com/watch?v=8pFwPKNDF6E
83,81,Cambia Un Uomo,Marco Mengoni,19,263909,0.01%,https://www.youtube.com/watch?v=or8XEH0e-fU
84,n/a,Zombie,The Cranberries,3,260817,n/a,https://www.youtube.com/watch?v=6Ejga4kJUts
85,n/a,CRISALIDI,Mr. Rain,1,255424,n/a,https://www.youtube.com/watch?v=UvzbZKaW0mQ
86,77,Without Me,Eminem,4,250932,-0.06%,https://www.youtube.com/watch?v=YVkUvmDQ3HY
87,99,Giravolte,Albe,2,250186,0.2%,https://www.youtube.com/watch?v=I_kWD9x2XFo
88,n/a,Andrea,Bresh & Shune,1,249226,n/a,https://www.youtube.com/watch?v=cvWKFVZO5Qg
89,n/a,Come Pripyat,Caparezza,1,247364,n/a,https://www.youtube.com/watch?v=myYqlkhey-A
90,70,Mi Historia Entre Tus Dedos,Gianluca Grignani,5,246339,-0.17%,https://www.youtube.com/watch?v=aHFAXW840uM
91,84,Senza Paura (feat. Jhosef),Anthony,4,246317,0%,https://www.youtube.com/watch?v=5mdjai5BUmA
92,75,La Nuova Stella Di Broadway,Cesare Cremonini,5,243764,-0.1%,https://www.youtube.com/watch?v=Nb1-vi2lCQI
93,n/a,Clap Your Hands,Kungs,1,240793,n/a,https://www.youtube.com/watch?v=ZckaCTKFBXU
94,79,OPINEL,SIMBA LA RUE & Bobo,19,239465,-0.09%,https://www.youtube.com/watch?v=qI8zDv_Xhq8
95,82,SAPORE (feat. Tedua),Fedez,15,237000,-0.09%,https://www.youtube.com/watch?v=BU_azCT00FU
96,93,Can't Hold Us (feat. Ray Dalton),Macklemore,3,233451,0.04%,https://www.youtube.com/watch?v=2zNSgSzhBfM
97,64,MAMIII,KAROL G & Becky G,4,230312,-0.31%,https://www.youtube.com/watch?v=vb8wloc4Xpw
98,n/a,Felicità puttana,Thegiornalisti,25,228368,n/a,https://www.youtube.com/watch?v=WK5JqexMznc
99,n/a,Completamente,Thegiornalisti,21,228127,n/a,https://www.youtube.com/watch?v=_gJxG3-S150
100,85,Scappo vado via (feat. J2LASTEU),Niko Pandetta,6,227661,-0.07%,https://www.youtube.com/watch?v=DWmrjvN_rUs
