Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
77,n/a,Poetica,Cesare Cremonini,21,386153,n/a,https://www.youtube.com/watch?v=e3tqZtXsQH4
78,n/a,ORA E QUI,Yuman,1,377692,n/a,https://www.youtube.com/watch?v=2LED1a799mQ
79,61,Easy On Me,Adele,17,376453,-0.01%,https://www.youtube.com/watch?v=X-yIEMduRXk
80,n/a,Black Summer,Red Hot Chili Peppers,1,362578,n/a,https://www.youtube.com/watch?v=OS8taasZl8k
81,74,Mujeriego,Ryan Castro,2,353182,0.09%,https://www.youtube.com/watch?v=SAvVnVNSvDk
82,n/a,Lucciole,BLANCO,14,351327,n/a,https://www.youtube.com/watch?v=NRTJNpqHwV8
83,55,Spazio tempo,Francesco Gabbani,12,344766,-0.24%,https://www.youtube.com/watch?v=if2bnIUgUAE
84,59,18 ANNI (feat. MV Killa Geolier & Fabri Fibra),SLF,2,343629,-0.14%,https://www.youtube.com/watch?v=Hklus3yZ9ZQ
85,63,Bitch Affianco (feat. Il Ghost),Baby Gang & Bobo,8,335446,-0.1%,https://www.youtube.com/watch?v=ZPWoPO4Cyi8
86,58,Veleno,Guè,9,334939,-0.17%,https://www.youtube.com/watch?v=dlVreMIaQao
87,n/a,Amare,La Rappresentante di Lista,12,333555,n/a,https://www.youtube.com/watch?v=iY9YsLvNNt8
88,n/a,NIK OMMOK (feat. Sacky & Kodes),Keta & Nko,1,333511,n/a,https://www.youtube.com/watch?v=bB1BvmIvlhA
89,65,Quello che fa male,LDA,17,329753,-0.11%,https://www.youtube.com/watch?v=y9phzoTojIQ
90,n/a,Concedimi,Matteo Romano,22,323849,n/a,https://www.youtube.com/watch?v=10U8ZY4PvS4
91,n/a,VENT'ANNI,Måneskin,27,320293,n/a,https://www.youtube.com/watch?v=XD77aMyCv0Q
92,98,CHIAMAMI PER NOME,Francesca Michielin & Fedez,24,320133,0.26%,https://www.youtube.com/watch?v=F92zPP2FbwE
93,n/a,Ritmo,Raffa FL,1,319224,n/a,https://www.youtube.com/watch?v=0fa_y5hkZe8
94,72,Infinity,Jaymes Young,14,316297,-0.05%,https://www.youtube.com/watch?v=PWqEPKduGm8
95,75,OPINEL,SIMBA LA RUE & Bobo,15,315823,-0.02%,https://www.youtube.com/watch?v=qI8zDv_Xhq8
96,70,KUMITE,Salmo,19,313904,-0.08%,https://www.youtube.com/watch?v=sosw_tG_t0g
97,n/a,Tu Comm'a Mme,Gianni Celeste,1,313802,n/a,https://www.youtube.com/watch?v=P7q8xSvxKPI
98,n/a,ARROGANTE,Irama,53,310714,n/a,https://www.youtube.com/watch?v=7x0Sm83tmHY
99,n/a,Guerriero,Marco Mengoni,22,303408,n/a,https://www.youtube.com/watch?v=fK8LrzzC4-8
100,67,Vertigine,Elodie,20,299049,-0.16%,https://www.youtube.com/watch?v=Oo0kf-Me7fU
