Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
43,54,Sogni appesi(Live),Ultimo,12,701054,0.01%,https://www.youtube.com/watch?v=WI54tFj3lmw
44,62,Secreto,Anuel AA & Karol G,6,668802,0.06%,https://www.youtube.com/watch?v=gFZfwWZV074
45,49,Rose viola,Ghemon Scienz,2,661952,-0.14%,https://www.youtube.com/watch?v=gF1XRQGhe8s
46,45,Come no,Baby K,16,660015,-0.17%,https://www.youtube.com/watch?v=pRusg4dfGzg
47,n/a,Tesla (feat. DrefGold & Sfera Ebbasta),Capo Plaza,32,656589,n/a,https://www.youtube.com/watch?v=BDx_YTf9x1g
48,47,Los Angeles,Luna,13,655304,-0.18%,https://www.youtube.com/watch?v=Z6jMFQC9Z1o
49,42,Parole nuove,Einar,2,650305,-0.22%,https://www.youtube.com/watch?v=LNLWPeZD--o
50,50,Giant,Calvin Harris & Rag'n'Bone Man,4,642139,-0.13%,https://www.youtube.com/watch?v=ir6nk2zrMG0
51,51,Mala (feat. Anuel AA),6ix9ine,10,635700,-0.13%,https://www.youtube.com/watch?v=mOvSub-yTRI
52,n/a,La stessa,Alessandra Amoroso,22,628601,n/a,https://www.youtube.com/watch?v=iol7L98MksQ
53,59,Say My Name,David Guetta & Bebe Rexha & J Balvin,16,623871,-0.04%,https://www.youtube.com/watch?v=ft4jcPSLJfY
54,61,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,11,612038,-0.03%,https://www.youtube.com/watch?v=0w3XwPVxcsw
55,55,NI BIEN NI MAL,Bad Bunny,5,605348,-0.12%,https://www.youtube.com/watch?v=4oiZdbwxUuQ
56,70,High Hopes,Panic! At The Disco,10,603965,0.12%,https://www.youtube.com/watch?v=IPXIgEAGe4U
57,77,Bad Liar,Imagine Dragons,4,580228,0.2%,https://www.youtube.com/watch?v=I-QfPUz1es8
58,83,L'ultimo ostacolo,Paola Turci,2,579137,0.44%,https://www.youtube.com/watch?v=Tt9ni9rFlrY
59,64,Prima di ogni cosa,Fedez,16,529474,-0.1%,https://www.youtube.com/watch?v=o4ltA8aQdpE
60,74,Il coraggio di andare (feat. Biagio Antonacci),Laura Pausini,14,509233,-0.01%,https://www.youtube.com/watch?v=snR60ZXuaJc
61,56,Bella e rovinata,Irama,17,506402,-0.26%,https://www.youtube.com/watch?v=lKsxch0K7ZU
62,32,Un'altra luce,Nino D'Angelo & Livio Cori,2,504260,-0.51%,https://www.youtube.com/watch?v=oenvZbJbdUc
63,66,Il peso del coraggio,Fiorella Mannoia,2,500953,-0.11%,https://www.youtube.com/watch?v=tkXnS9BL6e4
64,39,Aspetto che torni,Francesco Renga,2,480080,-0.45%,https://www.youtube.com/watch?v=zLskXkQ_lB4
65,65,Ti Amo Ti Odio,GionnyScandal,6,477307,-0.16%,https://www.youtube.com/watch?v=ZRHIRBl7log
66,71,CAMBIARE ADESSO,Dark Polo Gang,6,468559,-0.09%,https://www.youtube.com/watch?v=esqoisiXa6A
67,96,Dancing With A Stranger,Sam Smith & Normani,2,463931,0.4%,https://www.youtube.com/watch?v=av5JD1dfj_c
68,29,break up with your girlfriend i'm bored,Ariana Grande,2,460049,-0.58%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
69,80,Bling Bling (Oro),Guè,19,444839,0%,https://www.youtube.com/watch?v=gGhEv2mzNHU
70,n/a,Casa,Giordana Angi,1,440136,n/a,https://www.youtube.com/watch?v=J3oIQyaegXY
71,88,Gli uomini non cambiano,Mia Martini,2,431517,0.15%,https://www.youtube.com/watch?v=V8wKpQYPABk
72,43,Imposible,Luis Fonsi & Ozuna,10,430554,-0.48%,https://www.youtube.com/watch?v=De4FqIkvHX0
73,n/a,365,Zedd & Katy Perry,1,425213,n/a,https://www.youtube.com/watch?v=YrbgUtCfnC0
74,68,Caramelle,Pierdavide Carone & Dear Jack,7,420580,-0.25%,https://www.youtube.com/watch?v=KspLGmpTR3w
75,86,Without Me,Halsey,7,418529,0.1%,https://www.youtube.com/watch?v=ZAfAud_M_mg
76,87,Adán y Eva,Paulo Londra,4,418467,0.12%,https://www.youtube.com/watch?v=aSjflT_J0Xo
77,60,Fall On Me,Andrea Bocelli & Matteo Bocelli,16,417337,-0.34%,https://www.youtube.com/watch?v=ChcR2gKt5WM
78,69,Sarebbe comodo,Chadia Rodriguez,6,416482,-0.25%,https://www.youtube.com/watch?v=oBomG2Cq1fQ
79,72,La fine del mondo,,13,415811,-0.19%,https://www.youtube.com/watch?v=sPIwnlFEAMk
80,n/a,Cu'mme,Mia Martini,1,415009,n/a,https://www.youtube.com/watch?v=W99dZeOxRIg
81,84,Trova un modo,Alessandra Amoroso,20,407876,0.04%,https://www.youtube.com/watch?v=WoE7qA9-1tE
82,93,Se Mi Dai Il Cuore,Angelo Famao,2,406903,0.18%,https://www.youtube.com/watch?v=bWSTRVEqN7Q
83,52,Mi farò trovare pronto (feat. Neri Marcorè),Nek,2,402823,-0.44%,https://www.youtube.com/watch?v=Ks4FhE1rmg0
84,81,Non Abbiamo Età,Luchè,6,396615,-0.08%,https://www.youtube.com/watch?v=7YcCw2uOjSE
85,n/a,Moscow Mule,Benji & Fede,32,392252,n/a,https://www.youtube.com/watch?v=6epjnb2jLRs
86,67,Correre,Anastasio,2,376123,-0.33%,https://www.youtube.com/watch?v=KiTymG8YClY
87,n/a,Come neve,Giorgia & Marco Mengoni,23,369097,n/a,https://www.youtube.com/watch?v=jCmnysYyWoc
88,76,Solo Una Canzone (feat. Jack Savoretti),Ex-Otago,2,368778,-0.26%,https://www.youtube.com/watch?v=LSb0_KS49Nc
89,n/a,Amore amaro,Gigi Finizio,1,357066,n/a,https://www.youtube.com/watch?v=Mk9l2b2Ntqc
90,53,Argentovivo (feat. Rancore & Manuel Agnelli),Daniele Silvestri,2,355561,-0.49%,https://www.youtube.com/watch?v=rP_y812oEe0
91,n/a,Malibu,Vegas Jones,22,354166,n/a,https://www.youtube.com/watch?v=5LrlmnBCvHw
92,63,Tu sei importante,Daniele De Martino,3,352813,-0.42%,https://www.youtube.com/watch?v=j9UxL5MIZfg
93,89,2% (feat. Frah Quintale),Guè,4,345081,-0.08%,https://www.youtube.com/watch?v=-f35Ov8Lb5k
94,n/a,San Valentino,Daniele De Martino,1,338167,n/a,https://www.youtube.com/watch?v=Fc4Bz-uW7s4
95,100,Don't Stop Me Now,Queen,12,334264,0.04%,https://www.youtube.com/watch?v=HgzGwKwLmgM
96,94,Bitch 2.0,Chadia Rodriguez,10,333742,-0.03%,https://www.youtube.com/watch?v=H-BDfLF1cYA
97,n/a,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,4,333010,n/a,https://www.youtube.com/watch?v=A9hcJgtnm6Q
98,82,Gioventù Bruciata,Mahmood,2,332604,-0.23%,https://www.youtube.com/watch?v=iQnbU00o9X8
99,92,bury a friend,Billie Eilish,3,331833,-0.05%,https://www.youtube.com/watch?v=HUHC9tYz8ik
100,n/a,I'll Never Love Again,Lady Gaga & Bradley Cooper,10,328465,n/a,https://www.youtube.com/watch?v=52nfjRzIaj8
