Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
17,12,L'ADDIO,Coma_Cose,4,1160702,-0.27%,https://www.youtube.com/watch?v=xKUH-NKtMJY
18,19,X CASO (feat. Sfera Ebbasta),Geolier,8,1156543,0.05%,https://www.youtube.com/watch?v=UXinTUVyTMo
19,16,Caramello,Rocco Hunt & Elettra Lamborghini & Lola Indigo,37,1134294,-0.03%,https://www.youtube.com/watch?v=uivZrg8xEVI
20,15,L'Isola Delle Rose,BLANCO,5,1131419,-0.24%,https://www.youtube.com/watch?v=g2647z7McDE
21,14,Alba,Ultimo,4,1042774,-0.32%,https://www.youtube.com/watch?v=YFTqKB7STUw
22,18,Furore,Paola & Chiara,4,1042256,-0.06%,https://www.youtube.com/watch?v=sO03mSDTBVo
23,17,Non lo Sai,Shiva,14,1037884,-0.08%,https://www.youtube.com/watch?v=gbcYVcAaIIc
24,21,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap & Quevedo,28,978786,-0.05%,https://www.youtube.com/watch?v=A_g3lMcWVy0
25,23,Arai (feat. Capo Plaza),Medy,7,854365,-0.06%,https://www.youtube.com/watch?v=K1B81jBIFAY
26,20,Splash,Colapesce & Dimartino,4,852616,-0.21%,https://www.youtube.com/watch?v=xcFgzAJnG8A
27,25,ME STAJE APPENNENN' AMÒ,LIBERATO,18,789689,-0.05%,https://www.youtube.com/watch?v=8pFwPKNDF6E
28,30,Tropicana,Boomdabash & Annalisa,38,772081,0.05%,https://www.youtube.com/watch?v=qo9UmHJH0Mo
29,27,CHIAGNE (feat. Lazza & Takagi & Ketra),Geolier,18,750007,-0.07%,https://www.youtube.com/watch?v=LvXWeSPruHM
30,22,Duemilaminuti (Live),Mara Sattei,4,730972,-0.27%,https://www.youtube.com/watch?v=ziqUXw7s-XA
31,29,Un Altro Show (feat. Geolier),Shiva,14,708737,-0.1%,https://www.youtube.com/watch?v=6hhcvuPCpbQ
32,36,Guasto D'Amore,Bresh & Shune,5,705946,0.08%,https://www.youtube.com/watch?v=1U3A1tD3GeA
33,26,THE LONELIEST,Måneskin,21,695633,-0.15%,https://www.youtube.com/watch?v=odWKEfp2QMY
34,34,Heaven,Boomdabash & Eiffel 65,12,642517,-0.04%,https://www.youtube.com/watch?v=zIy_SsdPxCk
35,33,PANICO (feat. Takagi & Ketra),Lazza,31,569624,-0.16%,https://www.youtube.com/watch?v=-11sPp2JzOA
36,28,Se poi domani,LDA,3,563982,-0.29%,https://www.youtube.com/watch?v=Sjva6lAHZbw
37,37,ABISSALE,Tananai,20,554344,-0.12%,https://www.youtube.com/watch?v=KbLgYUBnki0
38,39,Ddoje mane (feat. Raiz),Stefano Lentini,4,552018,-0.07%,https://www.youtube.com/watch?v=mhsr-nnkyyQ
39,43,SIMPLY THE BEST,Black Eyed Peas & Anitta & El Alfa,13,550700,0.01%,https://www.youtube.com/watch?v=AbNOhZ1rsG8
40,41,Extasi,Fred De Palma,37,545497,-0.02%,https://www.youtube.com/watch?v=5EwGemMdwzY
41,58,MONDAY,Geolier,6,544308,0.37%,https://www.youtube.com/watch?v=Hk3Syf0Lk98
42,51,Fantasmi (feat. Geolier),Rose Villain,6,537430,0.11%,https://www.youtube.com/watch?v=C3kplnH34qY
43,31,Il Doc 3 (feat. MamboLosco),VillaBanks & Linch & Andry The Hitmaker,3,535118,-0.27%,https://www.youtube.com/watch?v=xemHyHlQ37w
44,45,LA DOLCE VITA,Fedez & Tananai & Mara Sattei,38,529023,0.01%,https://www.youtube.com/watch?v=TX_csdgqhxA
45,35,MOSTRO,gIANMARIA,3,517984,-0.22%,https://www.youtube.com/watch?v=KnP3beN3vuE
46,46,Calm Down,Rema & Selena Gomez,29,505692,-0.02%,https://www.youtube.com/watch?v=WcIcVapfqXw
47,32,MARE DI GUAI,Ariete,4,500074,-0.31%,https://www.youtube.com/watch?v=hHFqqCMEf2U
48,44,A L I,Irama,14,487640,-0.09%,https://www.youtube.com/watch?v=stS1S04rBFA
49,50,ME VULEV FA RUOSS,Geolier,8,462708,-0.06%,https://www.youtube.com/watch?v=ZU6NpUv7JwA
50,42,Polvere,Olly & JVLI,3,451210,-0.18%,https://www.youtube.com/watch?v=6jFvKmxxIxM
51,40,Bloody Mary,Lady Gaga,12,450048,-0.22%,https://www.youtube.com/watch?v=VFwmKL5OL-Q
52,n/a,Dancer (feat. Noizy Capo Plaza & Rondodasosa),Russ Millions,1,443460,n/a,https://www.youtube.com/watch?v=vMC2SDS3HUw
53,57,Tic toc [Non è andata così],Stefano Lentini,2,434716,0.08%,https://www.youtube.com/watch?v=ArKSWe3rMMY
54,55,Mollami Pt.2,Guè,7,432693,-0.03%,https://www.youtube.com/watch?v=ab4PdCyqbTI
55,52,La Bellavita (feat. JUL),Paky,18,426417,-0.1%,https://www.youtube.com/watch?v=sCtfywzUpbY
56,48,Terzo Cuore,Leo Gassmann,3,393738,-0.22%,https://www.youtube.com/watch?v=7po4P3lN7TA
57,54,Senza Di Te,Me contro Te,5,386644,-0.14%,https://www.youtube.com/watch?v=7C7ZfH-9hkQ
58,38,Lasciami,Modà,4,380226,-0.36%,https://www.youtube.com/watch?v=EQavU_xpMrA
59,n/a,Die For You (Remix),The Weeknd & Ariana Grande,1,376879,n/a,https://www.youtube.com/watch?v=YQ-qToZUybM
60,53,Tirana,Paky & Finem,4,374699,-0.18%,https://www.youtube.com/watch?v=oaJ0WvG81Yc
61,49,UN BEL VIAGGIO,Articolo 31,4,373851,-0.25%,https://www.youtube.com/watch?v=AhJcbnrqVwg
62,62,TOXIC (feat. LA SAD),Theø & Plant & Fiks,4,367314,0%,https://www.youtube.com/watch?v=GcgrgL3yZjo
63,64,A' vita senz' e te (Me fa paura),Rocco Hunt,17,358793,0.01%,https://www.youtube.com/watch?v=g25NwRGdFyk
64,69,GOSSIP (feat. Tom Morello),Måneskin,7,351429,0.12%,https://www.youtube.com/watch?v=XrsbfrFPATs
65,59,MONEY,Geolier,15,349080,-0.11%,https://www.youtube.com/watch?v=MVEVhtoYBxE
66,n/a,Se telefonando,Mina Mazzini,1,336892,n/a,https://www.youtube.com/watch?v=pTJSn8Mijbw
67,60,Shawty (feat. ANNA),Yung Snapp,5,330364,-0.1%,https://www.youtube.com/watch?v=g7p3fCVbAb8
68,68,Alleluia (feat. Sfera Ebbasta),Shiva,14,304666,-0.08%,https://www.youtube.com/watch?v=nZdNV5PnZws
69,66,Ghosts Again,Depeche Mode,3,290836,-0.16%,https://www.youtube.com/watch?v=iIyrLRixMs8
70,75,IMPORTANTE,Marracash,12,287047,-0.03%,https://www.youtube.com/watch?v=tTaEfEyEGrQ
71,56,Vivo,Levante,3,286087,-0.33%,https://www.youtube.com/watch?v=x7axxP9Nyag
72,n/a,20 ALBANESI,Il Ghost,1,283274,n/a,https://www.youtube.com/watch?v=bQrTljVu1kc
73,61,Lettera 22,Cugini Di Campagna,3,278337,-0.24%,https://www.youtube.com/watch?v=nfbIurCQv2s
74,65,parole dette male,Giorgia,3,273735,-0.23%,https://www.youtube.com/watch?v=SQAy5fLh8C4
75,71,La Fine Del Mondo,Me contro Te,6,270616,-0.13%,https://www.youtube.com/watch?v=YplxiWFyJXE
76,76,BamBamBam,Niko Pandetta & Neima Ezza,6,257604,-0.11%,https://www.youtube.com/watch?v=9Xt140Pp6vo
77,77,Meteoriti,Mr. Rain,12,247486,-0.13%,https://www.youtube.com/watch?v=Q1brWO76mrk
78,88,Sangue Nero,Matteo Paolillo - Icaro,2,243817,-0.01%,https://www.youtube.com/watch?v=4WqaQc5IAEw
79,78,TU T'E SCURDAT' 'E ME,Liberato,16,241978,-0.14%,https://www.youtube.com/watch?v=AWQcDlHoE4o
80,90,So' pront a giudica',Carmelo Lucifora,5,236830,-0.03%,https://www.youtube.com/watch?v=gDfRM2rvqfk
81,72,Inizio così,Elettra,3,234814,-0.23%,https://www.youtube.com/watch?v=zUu6zHXcaEU
82,82,La Canzone Di Pongo,Me contro Te,4,230104,-0.15%,https://www.youtube.com/watch?v=nhokYKPIvk0
83,94,Sigue,Beny Jr & Morad & K y B,8,226206,-0.03%,https://www.youtube.com/watch?v=jH6pCB61Bzk
84,83,PARTENOPE,Liberato,18,223770,-0.13%,https://www.youtube.com/watch?v=SSuj4Cz9F0M
85,92,Mockingbird,Eminem,19,223433,-0.07%,https://www.youtube.com/watch?v=S9bCLPwzSC0
86,84,NO,Meghan Trainor,13,219198,-0.13%,https://www.youtube.com/watch?v=cMTAUr3Nm6I
87,81,L'essenziale,Marco Mengoni,12,216981,-0.21%,https://www.youtube.com/watch?v=unRjK82bDLw
88,96,ACQUA TONICA (feat. Geolier & Junior K),Ernia,15,216836,-0.05%,https://www.youtube.com/watch?v=6EcelzvNw3E
89,99,'O Mar For [Originale] (feat. Lolloflow),Matteo Paolillo - Icaro,2,215598,-0.03%,https://www.youtube.com/watch?v=Zmhocnn05NE
90,87,Take 4,Shiva,17,213297,-0.16%,https://www.youtube.com/watch?v=dWcipGS717Q
91,93,NOTTI BLU,Alessandra Amoroso,15,210063,-0.11%,https://www.youtube.com/watch?v=Rpwob6I58-k
92,n/a,Me Gustas Tu,Manu Chao,2,208898,n/a,https://www.youtube.com/watch?v=rs6Y4kZ8qtw
93,97,Enjoy the Silence,Depeche Mode,4,208660,-0.08%,https://www.youtube.com/watch?v=aGSKrC7dGcY
94,98,Vita Mala,Ye$hua,12,207551,-0.08%,https://www.youtube.com/watch?v=mOSws-RNgY4
95,n/a,People,Libianca,1,201935,n/a,https://www.youtube.com/watch?v=rJWdfDPZ9Ck
96,n/a,Counting Stars,OneRepublic,17,199055,n/a,https://www.youtube.com/watch?v=hT_nvWreIhg
97,n/a,Sara' Perche Ti Amo,Ricchi e Poveri,2,197221,n/a,https://www.youtube.com/watch?v=Nn1IeHL5DHY
98,70,FATTI riMANDARE DALLA MAMMA A PRENDERE IL LATTE,Gianni Morandi,2,195469,-0.38%,https://www.youtube.com/watch?v=LOXJk-qD2Ig
99,74,Quando Ti Manca Il Fiato,Gianluca Grignani,4,194356,-0.35%,https://www.youtube.com/watch?v=QXkoEytyTfg
100,n/a,Whenever Wherever,Shakira,3,193320,n/a,https://www.youtube.com/watch?v=weRHyjj34ZE
