Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Due Vite,Marco Mengoni,2,16260963,2.67%,https://www.youtube.com/watch?v=_iS4STWKSvk
2,5,SUPEREROI,Mr. Rain,2,10153522,3.81%,https://www.youtube.com/watch?v=uuVBNyn3ZB8
3,27,CENERE,Lazza,2,7573407,10.58%,https://www.youtube.com/watch?v=A5ab7U9RVLE
4,35,IL BENE NEL MALE,Madame,2,3592806,5.29%,https://www.youtube.com/watch?v=Nq-u9jV1uEg
5,8,Alba,Ultimo,2,3511086,1.21%,https://www.youtube.com/watch?v=YFTqKB7STUw
6,10,Due (Live),Elodie,2,2945265,1.21%,https://www.youtube.com/watch?v=T89rimi2Q8A
7,60,MADE IN ITALY,Rosa Chemical & Bdope,2,2640656,7.23%,https://www.youtube.com/watch?v=UQuoY73tUsw
8,32,TANGO,Tananai,2,2637213,3.45%,https://www.youtube.com/watch?v=C7ckx1gbDH0
9,2,SHAKIRA,Bizarrap & Shakira,6,2267939,-0.28%,https://www.youtube.com/watch?v=CocEMWdc7Ck
10,4,Bellissima,Annalisa,24,2178315,-0.01%,https://www.youtube.com/watch?v=qz88Dx-_lA4
11,24,L'ADDIO,Coma_Cose,2,2103699,1.67%,https://www.youtube.com/watch?v=xKUH-NKtMJY
12,3,Flowers,Miley Cyrus,5,1983867,-0.2%,https://www.youtube.com/watch?v=G7KNmW9a75Y
13,7,L'Isola Delle Rose,BLANCO,3,1969730,0.09%,https://www.youtube.com/watch?v=g2647z7McDE
14,n/a,‘O Mar For (feat. Lolloflow Icaro & Raiz),Stefano Lentini,1,1917352,n/a,https://www.youtube.com/watch?v=1TE3uEJL4s4
15,49,Splash,Colapesce & Dimartino,2,1628226,2.35%,https://www.youtube.com/watch?v=xcFgzAJnG8A
16,6,Cookies N' Cream,Guè & ANNA & Sfera Ebbasta,5,1620877,-0.11%,https://www.youtube.com/watch?v=z_D_SP5YGh0
17,22,Duemilaminuti (Live),Mara Sattei,2,1403344,0.77%,https://www.youtube.com/watch?v=ziqUXw7s-XA
18,58,Furore,Paola & Chiara,2,1266736,2.74%,https://www.youtube.com/watch?v=sO03mSDTBVo
19,9,Non lo Sai,Shiva,12,1257539,-0.15%,https://www.youtube.com/watch?v=gbcYVcAaIIc
20,11,X CASO (feat. Sfera Ebbasta),Geolier,6,1224894,-0.06%,https://www.youtube.com/watch?v=UXinTUVyTMo
21,12,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap & Quevedo,26,1106734,-0.11%,https://www.youtube.com/watch?v=A_g3lMcWVy0
22,84,MARE DI GUAI,Ariete,2,1087232,3.42%,https://www.youtube.com/watch?v=hHFqqCMEf2U
23,13,Caramello,Rocco Hunt & Elettra Lamborghini & Lola Indigo,35,1061402,-0.14%,https://www.youtube.com/watch?v=uivZrg8xEVI
24,89,Lasciami,Modà,2,1039958,3.54%,https://www.youtube.com/watch?v=EQavU_xpMrA
25,n/a,Se poi domani,LDA,1,970004,n/a,https://www.youtube.com/watch?v=Sjva6lAHZbw
26,15,Arai (feat. Capo Plaza),Medy,5,932286,-0.07%,https://www.youtube.com/watch?v=K1B81jBIFAY
27,63,Quando Ti Manca Il Fiato,Gianluca Grignani,2,927132,2.11%,https://www.youtube.com/watch?v=QXkoEytyTfg
28,16,COME VUOI,Geolier,6,895467,-0.08%,https://www.youtube.com/watch?v=aL0dOoLpf7M
29,n/a,Terzo Cuore,Leo Gassmann,1,883505,n/a,https://www.youtube.com/watch?v=7po4P3lN7TA
30,21,THE LONELIEST,Måneskin,19,859027,0.06%,https://www.youtube.com/watch?v=odWKEfp2QMY
31,17,CHIAGNE (feat. Lazza & Takagi & Ketra),Geolier,16,857308,-0.09%,https://www.youtube.com/watch?v=LvXWeSPruHM
32,73,UN BEL VIAGGIO,Articolo 31,2,853170,2.22%,https://www.youtube.com/watch?v=AhJcbnrqVwg
33,20,Un Altro Show (feat. Geolier),Shiva,12,826135,-0.01%,https://www.youtube.com/watch?v=6hhcvuPCpbQ
34,37,PANICO (feat. Takagi & Ketra),Lazza,29,804555,0.43%,https://www.youtube.com/watch?v=-11sPp2JzOA
35,n/a,Sali (Canto dell’anima),Anna Oxa,1,787991,n/a,https://www.youtube.com/watch?v=qVz_ki46OU0
36,n/a,MOSTRO,gIANMARIA,1,782788,n/a,https://www.youtube.com/watch?v=KnP3beN3vuE
37,n/a,Vivo,Levante,1,728455,n/a,https://www.youtube.com/watch?v=x7axxP9Nyag
38,19,Tropicana,Boomdabash & Annalisa,36,708820,-0.16%,https://www.youtube.com/watch?v=qo9UmHJH0Mo
39,23,Heaven,Boomdabash & Eiffel 65,10,706161,-0.11%,https://www.youtube.com/watch?v=zIy_SsdPxCk
40,26,ABISSALE,Tananai,18,703882,0%,https://www.youtube.com/watch?v=KbLgYUBnki0
