Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,SUPEREROI,Mr. Rain,6,5573987,-0.1%,https://www.youtube.com/watch?v=uuVBNyn3ZB8
2,2,Due Vite,Marco Mengoni,6,5362985,-0.14%,https://www.youtube.com/watch?v=_iS4STWKSvk
3,3,CENERE,Lazza,6,4939550,-0.02%,https://www.youtube.com/watch?v=A5ab7U9RVLE
4,7,ORIGAMI ALL'ALBA - MATTEO & LOLLOFLOW,Matteo Paolillo - Icaro & Lolloflow,3,3094411,0.51%,https://www.youtube.com/watch?v=P-ZJLJCv0xs
5,4,‘O Mar For (feat. Lolloflow Icaro & Raiz),Stefano Lentini,5,2371440,-0.09%,https://www.youtube.com/watch?v=1TE3uEJL4s4
6,6,TANGO,Tananai,6,2143944,0.05%,https://www.youtube.com/watch?v=C7ckx1gbDH0
7,5,IL BENE NEL MALE,Madame,6,1956867,-0.06%,https://www.youtube.com/watch?v=Nq-u9jV1uEg
8,9,Bellissima,Annalisa,28,1870308,0.01%,https://www.youtube.com/watch?v=qz88Dx-_lA4
9,10,MADE IN ITALY,Rosa Chemical & Bdope,6,1676254,-0.06%,https://www.youtube.com/watch?v=UQuoY73tUsw
10,8,COME VUOI,Geolier,10,1668320,-0.12%,https://www.youtube.com/watch?v=aL0dOoLpf7M
11,14,Gelosa (feat. Shiva Sfera Ebbasta & Guè),Finesse,3,1593317,0.36%,https://www.youtube.com/watch?v=oBS25dk7asc
12,11,SHAKIRA,Bizarrap & Shakira,10,1561282,-0.05%,https://www.youtube.com/watch?v=CocEMWdc7Ck
13,12,Flowers,Miley Cyrus,9,1465365,0.04%,https://www.youtube.com/watch?v=G7KNmW9a75Y
14,15,Caramello,Rocco Hunt & Elettra Lamborghini & Lola Indigo,39,1277721,0.1%,https://www.youtube.com/watch?v=uivZrg8xEVI
15,13,Cookies N' Cream,Guè & ANNA & Sfera Ebbasta,9,1211689,-0.07%,https://www.youtube.com/watch?v=z_D_SP5YGh0
16,16,X CASO (feat. Sfera Ebbasta),Geolier,10,1098648,-0.02%,https://www.youtube.com/watch?v=UXinTUVyTMo
17,17,Due (Live),Elodie,6,1072650,-0.04%,https://www.youtube.com/watch?v=T89rimi2Q8A
18,24,Arai (feat. Capo Plaza),Medy,9,1036820,0.11%,https://www.youtube.com/watch?v=K1B81jBIFAY
19,19,Non lo Sai,Shiva,16,1020634,-0.01%,https://www.youtube.com/watch?v=gbcYVcAaIIc
20,20,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap & Quevedo,30,993334,0%,https://www.youtube.com/watch?v=A_g3lMcWVy0
21,18,TQG,KAROL G & Shakira,3,944673,-0.1%,https://www.youtube.com/watch?v=jZGpkLElSu8
22,21,Furore,Paola & Chiara,6,934820,-0.05%,https://www.youtube.com/watch?v=sO03mSDTBVo
23,23,L'ADDIO,Coma_Cose,6,871000,-0.06%,https://www.youtube.com/watch?v=xKUH-NKtMJY
24,22,L'Isola Delle Rose,BLANCO,7,823094,-0.14%,https://www.youtube.com/watch?v=g2647z7McDE
25,n/a,NEW YORK,Rondodasosa & Nko,1,796224,n/a,https://www.youtube.com/watch?v=q_AZFsZ_Ku0
26,26,Tropicana,Boomdabash & Annalisa,40,783387,0.01%,https://www.youtube.com/watch?v=qo9UmHJH0Mo
27,25,Alba,Ultimo,6,780078,-0.13%,https://www.youtube.com/watch?v=YFTqKB7STUw
28,28,ME STAJE APPENNENN' AMÒ,LIBERATO,20,721763,-0.04%,https://www.youtube.com/watch?v=8pFwPKNDF6E
29,27,Splash,Colapesce & Dimartino,6,706874,-0.07%,https://www.youtube.com/watch?v=xcFgzAJnG8A
30,31,Un Altro Show (feat. Geolier),Shiva,16,682610,0.03%,https://www.youtube.com/watch?v=6hhcvuPCpbQ
31,29,CHIAGNE (feat. Lazza & Takagi & Ketra),Geolier,20,673522,-0.08%,https://www.youtube.com/watch?v=LvXWeSPruHM
32,32,THE LONELIEST,Måneskin,23,645833,-0.02%,https://www.youtube.com/watch?v=odWKEfp2QMY
33,30,Duemilaminuti (Live),Mara Sattei,6,639236,-0.09%,https://www.youtube.com/watch?v=ziqUXw7s-XA
34,33,Heaven,Boomdabash & Eiffel 65,14,617129,0%,https://www.youtube.com/watch?v=zIy_SsdPxCk
35,39,Fantasmi (feat. Geolier),Rose Villain,8,584411,0.08%,https://www.youtube.com/watch?v=C3kplnH34qY
36,34,Guasto D'Amore,Bresh & Shune,7,574499,-0.05%,https://www.youtube.com/watch?v=1U3A1tD3GeA
37,47,Se poi domani,LDA,5,567459,0.19%,https://www.youtube.com/watch?v=Sjva6lAHZbw
38,37,ABISSALE,Tananai,22,563529,0.02%,https://www.youtube.com/watch?v=KbLgYUBnki0
39,42,Il Doc 3 (feat. MamboLosco),VillaBanks & Linch & Andry The Hitmaker,5,550865,0.05%,https://www.youtube.com/watch?v=xemHyHlQ37w
