Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
26,23,Fiamme negli occhi,Coma_Cose,6,796703,-0.01%,https://www.youtube.com/watch?v=MJhkALvLs0s
27,21,Non Fare Così,Capo Plaza,12,712569,-0.14%,https://www.youtube.com/watch?v=gHdd3-F4oFg
28,26,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4,676971,-0.01%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
29,30,Friday (Dopamine Re-Edit) (feat. Mufasa & Hypeman),Riton & Nightcrawlers & Dopamine,4,601045,-0.01%,https://www.youtube.com/watch?v=U6n2NcJ7rLc
30,n/a,Alex (feat. Lazza & Salmo),Guè & DJ Harsh,1,599702,n/a,https://www.youtube.com/watch?v=6kZ-SywMl50
31,45,guccy bag,Sangiovanni,9,592962,0.08%,https://www.youtube.com/watch?v=UK9OKTdMrYE
32,n/a,Piuma,Alessandra Amoroso,1,588181,n/a,https://www.youtube.com/watch?v=iodxM2Vv4_4
33,28,Save Your Tears,The Weeknd,16,582597,-0.13%,https://www.youtube.com/watch?v=XXYlFuWEuKI
34,n/a,Champagne 4 The Pain (feat. Gemitaiz & Noyz Narcos),Guè & DJ Harsh,1,574445,n/a,https://www.youtube.com/watch?v=aeDOhNSpAtM
35,51,Aggio Perzo 'o Suonno,Neffa & Coez & TY1,6,568164,0.14%,https://www.youtube.com/watch?v=BPu8cCxGSC0
36,27,Hecha Pa' Mi,Boza,15,565819,-0.16%,https://www.youtube.com/watch?v=IOHh7vkX5O0
37,n/a,Smith & Wesson Freestyle,Guè & DJ Harsh & Marracash,1,563511,n/a,https://www.youtube.com/watch?v=6MlD7Usu4JU
38,37,Ferma A Guardare (feat. Pinguini Tattici Nucleari),Ernia,13,559608,-0.03%,https://www.youtube.com/watch?v=CrKFI6ktBp4
39,40,Pezzo Di Cuore,Emma & Alessandra Amoroso,13,545213,-0.04%,https://www.youtube.com/watch?v=NEMWc5OWCC8
40,31,Mediterranea,Irama,47,524562,-0.12%,https://www.youtube.com/watch?v=cNZrApXrEYc
41,59,Meteoriti,Mr. Rain,2,523964,0.2%,https://www.youtube.com/watch?v=Q1brWO76mrk
42,29,Occhi Lucidi,Leon Faun,5,520552,-0.14%,https://www.youtube.com/watch?v=Rv_J12YIQIA
43,39,No Cap (feat. Geolier),Emis Killa & Jake La Furia,7,516448,-0.1%,https://www.youtube.com/watch?v=14tuRJKa91c
44,43,Inuyasha,Mahmood,10,510649,-0.08%,https://www.youtube.com/watch?v=yfkp7bHyVGM
45,42,Your Love (9PM) (Live),ATB & Topic & A7S,5,508743,-0.09%,https://www.youtube.com/watch?v=5zLAhCOAATo
46,33,Non mi basta più (feat. Chiara Ferragni),Baby K,41,505833,-0.14%,https://www.youtube.com/watch?v=4Rp6netehE4
47,36,Potevi fare di più,Arisa,7,503174,-0.14%,https://www.youtube.com/watch?v=BNPN2qH_yTE
48,32,Figlia di...,Loredana Berté,7,501023,-0.15%,https://www.youtube.com/watch?v=Aa1UVNDCjaw
49,41,Una Canzone D'Amore Buttata Via,Vasco Rossi,15,498867,-0.11%,https://www.youtube.com/watch?v=30-XvAKLp0s
50,35,Street,Capo Plaza,12,495573,-0.15%,https://www.youtube.com/watch?v=oJmpllW2EqQ
51,38,Mai Dire Mai (La Locura),Willie Peyote,6,483673,-0.16%,https://www.youtube.com/watch?v=fJtnqQ1RTg4
52,44,Parlami,Fasma & ,7,474608,-0.14%,https://www.youtube.com/watch?v=H0C63z3DPE0
53,69,Another Love,Tom Odell,13,474604,0.38%,https://www.youtube.com/watch?v=MwpMEbgC7DA
54,92,LUNA (feat. Gaia),Madame,3,467417,0.63%,https://www.youtube.com/watch?v=byA9OCbO-y0
55,55,Amare,La Rappresentante di Lista,6,462100,-0.02%,https://www.youtube.com/watch?v=iY9YsLvNNt8
56,53,Motel,Peppe Soks & Geolier & Janax,19,451517,-0.05%,https://www.youtube.com/watch?v=V9xMboii47A
57,n/a,Runaway,AURORA,1,442179,n/a,https://www.youtube.com/watch?v=-lC84ZqPvNI
58,47,Lola,Niko Pandetta & Tempoxso,6,438370,-0.17%,https://www.youtube.com/watch?v=Zq64gX7toQE
59,57,Someone You Loved, & Donghun & Chan,16,427377,-0.04%,https://www.youtube.com/watch?v=S5QCIWRiO3M
60,n/a,Pesche,,1,420810,n/a,https://www.youtube.com/watch?v=I30kykhPVuw
61,n/a,Quello Vero Freestyle,Sacky,1,419974,n/a,https://www.youtube.com/watch?v=MOvbcwLkrJs
62,77,Ancora in due,Deddy,2,418764,0.27%,https://www.youtube.com/watch?v=rlh-M-nEz_c
63,52,CORALINE,Måneskin,4,417797,-0.14%,https://www.youtube.com/watch?v=CmMO42bOTZ4
64,65,Arcade (feat. FLETCHER),Duncan Laurence,8,392632,0.03%,https://www.youtube.com/watch?v=51u5fnyrGj4
65,54,SPLASH (feat. Enzo Dong),MV Killa & Yung Snapp,17,390127,-0.18%,https://www.youtube.com/watch?v=04nnME7dTG0
66,n/a,CON(TORTA)...,Enula,1,389019,n/a,https://www.youtube.com/watch?v=Vyq9bHtor9w
67,60,L'urlo di Munch,Emanuele Aloia,11,382391,-0.07%,https://www.youtube.com/watch?v=sCusl2wiKMA
68,64,Astronaut In The Ocean,Masked Wolf,10,380175,-0.03%,https://www.youtube.com/watch?v=MEg-oqI9qmw
69,56,Motorola,Morad,12,380077,-0.16%,https://www.youtube.com/watch?v=hueE1VHushU
70,75,Iko Iko (My Bestie) (feat. Small Jam),Justin Wellington,2,361291,0.09%,https://www.youtube.com/watch?v=TzwqnlYMqIg
71,n/a,Vente Pa' Ca (feat. Maluma),Ricky Martin,48,349375,n/a,https://www.youtube.com/watch?v=iOe6dI2JhgU
72,n/a,Denim Giappo (feat. Luchè),Guè & DJ Harsh,1,341888,n/a,https://www.youtube.com/watch?v=cPllmDDNjEc
73,85,Levitating (feat. DaBaby),Dua Lipa,12,341049,0.16%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
74,62,Un milione di cose da dirti,Ermal Meta,6,335497,-0.17%,https://www.youtube.com/watch?v=sC7UluoMaWY
75,61,ORA,AIELLO,7,332721,-0.18%,https://www.youtube.com/watch?v=sX3mGMmLGnQ
76,n/a,Italian Hustler,Guè & DJ Harsh & Rasty Kilo,1,330494,n/a,https://www.youtube.com/watch?v=CmtAsxo_b0g
77,71,Love Not War,Jason Derulo & ,16,321736,-0.05%,https://www.youtube.com/watch?v=fZMRc-UyPm0
78,68,GIRL LIKE ME,Black Eyed Peas & Shakira,19,317302,-0.08%,https://www.youtube.com/watch?v=vMLk_T0PPbk
79,73,Je ne sais pas,Lous and the Yakuza & Sfera Ebbasta & Shablo,7,312972,-0.06%,https://www.youtube.com/watch?v=BpreyqrnMjE
80,n/a,Ride it,Regard,1,310668,n/a,https://www.youtube.com/watch?v=ucVUEmjKsko
81,81,A vita mia si tu,Marsica & Gianluca Capozzi,5,305337,-0.01%,https://www.youtube.com/watch?v=i58cPfcTsLE
82,84,Eterno ammore,Gianni Fiorellino & Giusy Attanasio,9,301042,0.01%,https://www.youtube.com/watch?v=CPpWVZ3orY0
83,n/a,Wagyu,Guè & DJ Harsh & Night Skinny,1,296265,n/a,https://www.youtube.com/watch?v=dV5C7DPjHkI
84,98,Mantieni il bacio,Michele Bravi,10,291581,0.05%,https://www.youtube.com/watch?v=jYifnGo7mxg
85,82,Entre Tú y Yo,Chema Rivas,13,291013,-0.03%,https://www.youtube.com/watch?v=nX9u9Xpr8_U
86,72,il mio amico (feat. Fabri Fibra),Madame,8,289460,-0.14%,https://www.youtube.com/watch?v=bgcA7-_Fwpk
87,78,Cu'mme (feat. Roberto Murolo),Mia Martini,11,289099,-0.12%,https://www.youtube.com/watch?v=AdmDqByRyng
88,87,Afterglow,Ed Sheeran,15,286126,-0.02%,https://www.youtube.com/watch?v=_NGQfFCFUn4
89,67,Mille guerre (feat. Daniele De Martino),Marika Tarascio,2,278063,-0.22%,https://www.youtube.com/watch?v=BDMc6GgaZ7A
90,80,Un sorriso dentro al pianto,Ornella Vanoni,12,270903,-0.13%,https://www.youtube.com/watch?v=88pVkYtuaEU
91,n/a,MAFFIA,Don Xhoni,1,268498,n/a,https://www.youtube.com/watch?v=ThXdzKa7R9Y
92,34,polka 2 :-/,Rosa Chemical & Guè & Ernia,2,267086,-0.54%,https://www.youtube.com/watch?v=qJjP-ALYQpg
93,89,Io sì (Seen),Laura Pausini,10,266295,-0.08%,https://www.youtube.com/watch?v=imjSm7FNmwE
94,n/a,Demone,MamboLosco & Nardi & Finesse,1,261401,n/a,https://www.youtube.com/watch?v=6u7BNQZIih4
95,94,The Business,Tiësto,17,260157,-0.07%,https://www.youtube.com/watch?v=nCg3ufihKyU
96,n/a,Leave The Door Open,Silk Sonic & Bruno Mars & Anderson .Paak,1,259682,n/a,https://www.youtube.com/watch?v=adLGHcj_fmA
97,79,Il tuo nome,Il Tre,7,258944,-0.17%,https://www.youtube.com/watch?v=kix2zbwCUbw
98,93,Pazzo e Te,Niko Pandetta & Gianni Celeste,10,256396,-0.1%,https://www.youtube.com/watch?v=2sL5GuXcJ3U
99,n/a,Babyma (feat. MV Killa),Guè & DJ Harsh,1,256078,n/a,https://www.youtube.com/watch?v=TkiF3qf3tOk
100,n/a,Rasputin (Live),Boney M,2,255696,n/a,https://www.youtube.com/watch?v=16y1AkoZkmQ
