Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
88,87,Giravolte,Albe,3,286699,0.15%,https://www.youtube.com/watch?v=I_kWD9x2XFo
89,93,Clap Your Hands,Kungs,2,284038,0.18%,https://www.youtube.com/watch?v=ZckaCTKFBXU
90,n/a,OUV3RTURE,Lazza,1,283345,n/a,https://www.youtube.com/watch?v=TTxqCWGBYhg
91,98,Felicità puttana,Thegiornalisti,26,282890,0.24%,https://www.youtube.com/watch?v=WK5JqexMznc
92,82,ME STAJE APPENNENN' AMÒ,LIBERATO,13,260250,-0.02%,https://www.youtube.com/watch?v=8pFwPKNDF6E
93,92,La Nuova Stella Di Broadway,Cesare Cremonini,6,255476,0.05%,https://www.youtube.com/watch?v=Nb1-vi2lCQI
94,81,Infinity,Jaymes Young,19,255114,-0.04%,https://www.youtube.com/watch?v=PWqEPKduGm8
95,n/a,Pelele,Morad,1,254437,n/a,https://www.youtube.com/watch?v=pKx9-9pDQDw
96,77,La Cosa Mas Bella (Più Bella Cosa),Eros Ramazzotti,17,254185,-0.09%,https://www.youtube.com/watch?v=UojBaKX5Vz4
97,72,Abbi cura di te,Highsnob & ,6,254086,-0.12%,https://www.youtube.com/watch?v=jj5ECjSKuXY
98,97,MAMIII,KAROL G & Becky G,5,253087,0.1%,https://www.youtube.com/watch?v=vb8wloc4Xpw
99,n/a,Occhi rossi,Coez,1,252219,n/a,https://www.youtube.com/watch?v=80T9gA8qUeg
100,n/a,Bronx,Paky,1,249705,n/a,https://www.youtube.com/watch?v=gUXjIGKQ7p0
