Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
47,35,Non Avere Paura,Tommaso Paradiso,27,681547,-0.13%,https://www.youtube.com/watch?v=C6sDLa9XO3U
48,43,Pookie,Aya Nakamura,31,672170,0.05%,https://www.youtube.com/watch?v=_bPa-VG0AWo
49,57,Someone You Loved,Lewis Capaldi,4,671287,0.33%,https://www.youtube.com/watch?v=zABLecsR5UE
50,28,Queen,Marta Daddato,5,667453,-0.25%,https://www.youtube.com/watch?v=NelFsIfaRU0
51,74,lovely,Billie Eilish & Khalid,3,659342,0.92%,https://www.youtube.com/watch?v=V1Pl8CzNzCw
52,29,Snitch E Impicci,DrefGold & FSK SATELLITE,5,656292,-0.24%,https://www.youtube.com/watch?v=9NSf6dfnOCw
53,n/a,Titanium (feat. Sia),David Guetta,1,652326,n/a,https://www.youtube.com/watch?v=JRfuAukYTKg
54,37,TUTTO QUESTO SEI TU,Ultimo,15,649200,-0.12%,https://www.youtube.com/watch?v=iDinXwBsQDM
55,39,Allora ciao,Shade,12,641275,-0.06%,https://www.youtube.com/watch?v=9dmpUjW18MQ
56,53,Roses (Imanbek Remix),SAINt JHN & Imanbek,2,632331,0.17%,https://www.youtube.com/watch?v=2zToEPpFEN8
57,n/a,In My Mind,Dynoro,15,621219,n/a,https://www.youtube.com/watch?v=5gga8E43clk
58,47,Physical (feat. HWASA),Dua Lipa,7,608074,0.04%,https://www.youtube.com/watch?v=L6nrMAFCzhg
59,54,Boss Bitch,Doja Cat,5,600532,0.13%,https://www.youtube.com/watch?v=RsW66teC0BQ
60,40,Vamos Pa La Banca (feat. Geolier & Lele Blade),Dat Boi Dee,5,584605,-0.14%,https://www.youtube.com/watch?v=AsqQROb6YfQ
61,n/a,Faded,Alan Walker,17,580156,n/a,https://www.youtube.com/watch?v=60ItHLz5WEA
62,n/a,Photograph,Ed Sheeran,27,579766,n/a,https://www.youtube.com/watch?v=nSDgHBxUbVQ
63,44,Magnifico difetto,Benji & Fede,15,569265,-0.1%,https://www.youtube.com/watch?v=DQA-DJ4Fuy4
64,42,Buenos Aires,Baby K,3,560363,-0.16%,https://www.youtube.com/watch?v=7nRo-Qr9w4A
65,n/a,Only Time,Enya,1,557528,n/a,https://www.youtube.com/watch?v=7wfYIMyS_dI
66,n/a,Va tutto bene,Giulia Molino,1,555231,n/a,https://www.youtube.com/watch?v=CuYLUb2tGjw
67,n/a,Pazzo Amore,Niko Pandetta,1,546707,n/a,https://www.youtube.com/watch?v=cjNNeSJJ2QA
68,n/a,Señorita,Shawn Mendes & Camila Cabello,35,544608,n/a,https://www.youtube.com/watch?v=Pkh8UtuejGw
69,86,In The End,Linkin Park,9,543047,0.78%,https://www.youtube.com/watch?v=eVTXPUF4Oz4
70,n/a,Nothing Else Matters,Metallica,7,539445,n/a,https://www.youtube.com/watch?v=tAGnKpE4NCI
71,n/a,SPORT - I muscoli (feat. Luchè),Marracash,1,501494,n/a,https://www.youtube.com/watch?v=xmyreVlevPU
72,n/a,Break My Heart,Dua Lipa,1,500850,n/a,https://www.youtube.com/watch?v=Nj2U6rhnucI
73,45,Me Ne Frego,Achille Lauro,8,490793,-0.2%,https://www.youtube.com/watch?v=KN47Lv6xNRo
74,71,Mon Fre,Shiva & Emis Killa,23,472211,0.23%,https://www.youtube.com/watch?v=YZMVk7BF_-w
75,58,Me Gusta,Shakira & Anuel AA,9,464962,-0.01%,https://www.youtube.com/watch?v=mf-UJ32PJgU
76,48,Sincero,Bugo & Morgan,8,458599,-0.2%,https://www.youtube.com/watch?v=i8kBWDgW3nk
77,52,Gigante,Piero Pelù,8,456489,-0.17%,https://www.youtube.com/watch?v=tvSagoWzr9g
78,n/a,Animals,Martin Garrix,1,436981,n/a,https://www.youtube.com/watch?v=gCYcHz2k5x0
79,69,ROXANNE,Arizona Zervas,17,433688,0.09%,https://www.youtube.com/watch?v=16YnOUnbE6s
80,59,Amici Per Errore,Tiziano Ferro,7,429242,-0.04%,https://www.youtube.com/watch?v=82xQymR7-a4
81,67,Falling,Trevor Daniel,18,424162,0.05%,https://www.youtube.com/watch?v=L7mfjvdnPno
82,72,Gaia,Leon Faun,2,421306,0.18%,https://www.youtube.com/watch?v=3JFmCoJYyhQ
83,65,Baila Conmigo (Instrumental),Gianmarco Play,17,420009,0.01%,https://www.youtube.com/watch?v=bOws7arB7IQ
84,n/a,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,28,419651,n/a,https://www.youtube.com/watch?v=HbfFG15Xd9U
85,70,The Box,Roddy Ricch,6,413169,0.05%,https://www.youtube.com/watch?v=UNZqm3dxd2w
86,62,MALA SANTA,Becky G,12,403608,-0.05%,https://www.youtube.com/watch?v=w2Ro8cgsmss
87,n/a,Memories,Maroon 5,21,399976,n/a,https://www.youtube.com/watch?v=SlPhMPnQ58k
88,51,Trip (feat. Nayt),Nicola Siciliano,3,397017,-0.28%,https://www.youtube.com/watch?v=BhdgdoysS1M
89,n/a,Viva La Vida,Coldplay,1,390407,n/a,https://www.youtube.com/watch?v=dvgZkm1xWPE
90,82,Domani ci passa,Ludwig,4,389965,0.21%,https://www.youtube.com/watch?v=_Pd1UqJPY2o
91,61,Sei bella come Roma,DANDY TURNER,13,389776,-0.12%,https://www.youtube.com/watch?v=CwqeesyLB90
92,55,Ma il cielo è sempre più blu,Rino Gaetano,3,386477,-0.26%,https://www.youtube.com/watch?v=qbFZjNzwUEI
93,60,Marymango (feat. thasup),Ghali,6,385352,-0.13%,https://www.youtube.com/watch?v=XfVgc7lA1ms
94,73,Signor S,Me contro Te,19,382278,0.1%,https://www.youtube.com/watch?v=AIl3SSpmuXw
95,n/a,Young And Beautiful,Lana Del Rey,1,381117,n/a,https://www.youtube.com/watch?v=o_1aF54DO60
96,64,Godzilla (feat. Juice WRLD),Eminem,6,375721,-0.1%,https://www.youtube.com/watch?v=r_0JjYUe5jo
97,66,ANSIA NO,FSK SATELLITE,14,365556,-0.1%,https://www.youtube.com/watch?v=K_1A9uNZQXk
98,n/a,everything i wanted (Live),Billie Eilish,10,365490,n/a,https://www.youtube.com/watch?v=aVAKT9UxJMI
99,n/a,In peggio,Dani Faiv,1,358288,n/a,https://www.youtube.com/watch?v=Z9VaEaYW6C8
100,n/a,Love Me Like You Do (Live),Ellie Goulding,24,356896,n/a,https://www.youtube.com/watch?v=AJtDXIazrMo
