Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
79,60,Karma,Baby Gang & Higashi,3,226844,-0.26%,https://www.youtube.com/watch?v=O20VyFkGhWI
80,71,LATITANTE,SIMBA LA RUE,9,225103,-0.07%,https://www.youtube.com/watch?v=bvLqpJ301iI
81,74,Baby U Want Me (feat. Geolier),Vale Lambo,8,224226,-0.04%,https://www.youtube.com/watch?v=n3IWsifkktA
82,77,TU RIEST TU (feat. Nello Amato),VMONSTER,8,220555,-0.05%,https://www.youtube.com/watch?v=HSu9vx2PZ0Y
83,75,UN MILIONE DI NOTTI,Mr. Rain & CLARA  ,20,219747,-0.05%,https://www.youtube.com/watch?v=qhNMOhYRqPc
84,n/a,Cookies N' Cream,Guè & ANNA & Sfera Ebbasta,23,214281,n/a,https://www.youtube.com/watch?v=z_D_SP5YGh0
85,73,BOULEVARD,Artie 5ive & Rondodasosa,8,213576,-0.09%,https://www.youtube.com/watch?v=lyYuFIqbsbE
86,n/a,Training Season,Dua Lipa,2,213506,n/a,https://www.youtube.com/watch?v=ZjBZ8MUnB0E
87,72,Unwritten,Natasha Bedingfield,6,209550,-0.13%,https://www.youtube.com/watch?v=b7k0a5hYnSI
88,83,Mi gyal,Daviles de Novelda & DaniMflow,4,208699,0%,https://www.youtube.com/watch?v=KcOMNtIRX9s
89,78,Buscando Money,TWENTY SIX & Tayson Kryss,2,207709,-0.09%,https://www.youtube.com/watch?v=Dd2R50wWoAM
90,n/a,Chico,Guè & Rose Villain & Luchè,35,207240,n/a,https://www.youtube.com/watch?v=ky1C17tPbsc
91,81,Core Mio,Jhosef,17,202477,-0.04%,https://www.youtube.com/watch?v=FjpXHEYYkoQ
92,82,Houdini,Dua Lipa,17,202400,-0.04%,https://www.youtube.com/watch?v=suAR1PYFNYA
93,n/a,Doctor (Work It Out),Pharrell Williams & Miley Cyrus,1,201766,n/a,https://www.youtube.com/watch?v=xWkqjXjD73E
94,88,SPETTACOLARE,Maninni,4,194768,-0.02%,https://www.youtube.com/watch?v=L87TIGYLzEg
95,n/a,TEXAS HOLD 'EM,Beyoncé,1,192468,n/a,https://www.youtube.com/watch?v=jCOX8dT9q8M
96,80,Ricominciamo tutto,Negramaro,5,191029,-0.13%,https://www.youtube.com/watch?v=-kDIB_jooQI
97,n/a,PANICO (feat. Takagi & Ketra),Lazza,35,189713,n/a,https://www.youtube.com/watch?v=-11sPp2JzOA
98,n/a,Sigue,Beny Jr & Morad & K y B,17,185320,n/a,https://www.youtube.com/watch?v=jH6pCB61Bzk
99,97,Treno Luntane,Franco Ricciardi & Rocco Hunt,20,183863,0.01%,https://www.youtube.com/watch?v=hGNXCukxQ6w
100,89,Sarile,Mandi & Bes Kallaku,15,178610,-0.1%,https://www.youtube.com/watch?v=mE8Sy_61ecQ
