Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
56,53,Sei bella come Roma,DANDY TURNER,9,534941,-0.02%,https://www.youtube.com/watch?v=CwqeesyLB90
57,n/a,Nata Vota (Remix),Niko Pandetta,21,499719,n/a,https://www.youtube.com/watch?v=0kgLP10i1lo
58,97,The Box,Roddy Ricch,2,478182,0.62%,https://www.youtube.com/watch?v=UNZqm3dxd2w
59,64,Physical (feat. HWASA),Dua Lipa,3,477144,0.08%,https://www.youtube.com/watch?v=L6nrMAFCzhg
60,56,Yummy,Justin Bieber,9,468023,-0.09%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
61,n/a,Rojo,J Balvin,1,450472,n/a,https://www.youtube.com/watch?v=_tG70FWd1Ds
62,60,Falling,Trevor Daniel,14,449659,-0.02%,https://www.youtube.com/watch?v=L7mfjvdnPno
63,61,Signor S,Me contro Te,15,446323,-0.02%,https://www.youtube.com/watch?v=AIl3SSpmuXw
64,71,Vaseme,Niko Pandetta,12,439960,0.13%,https://www.youtube.com/watch?v=hfkcGZUzfRc
65,n/a,Queen,Marta Daddato,1,439333,n/a,https://www.youtube.com/watch?v=NelFsIfaRU0
66,74,Me Gusta,Shakira & Anuel AA,5,431995,0.13%,https://www.youtube.com/watch?v=mf-UJ32PJgU
67,69,COURMAYEUR,Dj Matrix & Carolina Márquez & Ludwig,10,429190,0.05%,https://www.youtube.com/watch?v=v8PjWH4-MiQ
68,62,BRAVI A CADERE - I polmoni,Marracash,18,418261,-0.07%,https://www.youtube.com/watch?v=9wndn1JeXg0
69,59,Il confronto,Marco Masini,5,416778,-0.11%,https://www.youtube.com/watch?v=tPquUHoNjbw
70,54,Finalmente io (Live),Irene Grandi,4,412046,-0.22%,https://www.youtube.com/watch?v=1UBoOicWM9c
71,n/a,MADAME - L'anima (feat. Madame),Marracash,14,409833,n/a,https://www.youtube.com/watch?v=KTwqx1Uf1C8
72,67,Ayy Macarena,Poeta Callejero & Musicólogo The Libro,15,396023,-0.05%,https://www.youtube.com/watch?v=obUHDyWFMi8
73,65,In Mezzo A Questo Inverno,Tiziano Ferro,15,392172,-0.09%,https://www.youtube.com/watch?v=nI8rbiUypcI
74,96,SUPREME (feat. thasup & Sfera Ebbasta),Marracash,18,381601,0.29%,https://www.youtube.com/watch?v=6StfynbWTNY
75,73,Lose Control,Meduza & Becky Hill & Goodboys,18,379773,-0.01%,https://www.youtube.com/watch?v=-3P2USPFDcE
76,68,Cadiamo insieme,Holden,8,377263,-0.09%,https://www.youtube.com/watch?v=1dD9Ze5z6dU
77,84,Muévelo,Nicky Jam & Daddy Yankee,4,351902,0.1%,https://www.youtube.com/watch?v=90YQDT7LWxs
78,n/a,Love Me Like You Do (Live),Ellie Goulding,23,348877,n/a,https://www.youtube.com/watch?v=AJtDXIazrMo
79,n/a,Anche Fragile,Elisa,28,344320,n/a,https://www.youtube.com/watch?v=fxzonH9rDw4
80,70,Il Sole Ad Est,Alberto Urso,5,343968,-0.14%,https://www.youtube.com/watch?v=7ull_ebpyfs
81,88,I Nostri Anni,Tommaso Paradiso,8,339435,0.12%,https://www.youtube.com/watch?v=EEeMRFEOLxs
82,76,Mambo,Nicola Siciliano,15,337394,-0.07%,https://www.youtube.com/watch?v=q8c57ykm-1E
83,66,Eden (feat. Dardust),Rancore,4,326774,-0.22%,https://www.youtube.com/watch?v=DCmACrF33Po
84,91,Jennifer (feat. Soolking),Ghali,2,323569,0.08%,https://www.youtube.com/watch?v=UsEGylqPwvo
85,n/a,Say So,Doja Cat,1,312657,n/a,https://www.youtube.com/watch?v=pok8H_KF1FA
86,n/a,Tu me piace,Pino Franzese,22,306535,n/a,https://www.youtube.com/watch?v=qesXIWOQAJg
87,87,Rozzi,Paky,6,306507,-0.01%,https://www.youtube.com/watch?v=tvjRkzGTHkU
88,n/a,Godzilla (feat. Juice WRLD),Eminem,2,305633,n/a,https://www.youtube.com/watch?v=r_0JjYUe5jo
89,81,Benvenuti In Italy,Rocco Hunt,18,305586,-0.09%,https://www.youtube.com/watch?v=8EdqKkc7Uto
90,n/a,Acida,Prozac,1,304589,n/a,https://www.youtube.com/watch?v=EzIz5T4YltM
91,n/a,INTRO (feat. Bianca Atzei),J-Ax,25,300531,n/a,https://www.youtube.com/watch?v=X3olyGfqaUQ
92,n/a,LOCO (feat. Dark Polo Gang),Kidd Keo,1,299782,n/a,https://www.youtube.com/watch?v=VZEzB06SP28
93,72,Che vita meravigliosa,Diodato,9,299472,-0.23%,https://www.youtube.com/watch?v=3vugZjDZeWs
94,85,Baila Conmigo (Instrumental),Gianmarco Play,13,299394,-0.06%,https://www.youtube.com/watch?v=bOws7arB7IQ
95,82,Superstar (feat. Geolier),I Desideri,6,293021,-0.11%,https://www.youtube.com/watch?v=hXOGtXEWie0
96,n/a,14,Jayred featuring trippyzoe & Yuks,1,292678,n/a,https://www.youtube.com/watch?v=bAD36xVeSZ0
97,n/a,Falling (by JK of BTS),BTS,1,292472,n/a,https://www.youtube.com/watch?v=22VOzqS_9ms
98,n/a,Boss Bitch,Doja Cat,1,292100,n/a,https://www.youtube.com/watch?v=RsW66teC0BQ
99,n/a,Puorteme Cu Ttè (feat. Giusy Attanasio),Andrea Zeta,2,289255,n/a,https://www.youtube.com/watch?v=BHMxqE2xNQU
100,86,Vento sulla luna (feat. Rkomi),Annalisa,14,288959,-0.08%,https://www.youtube.com/watch?v=oulNJEJS9nw
