Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
18,18,Danza (feat. Marco Calone & Pino Franzese),Niko Pandetta,4,1014450,-0.22%,https://www.youtube.com/watch?v=Jhb9ibvygZ8
19,22,La Mia Hit (feat. Max Pezzali),J-Ax,11,1010742,-0.15%,https://www.youtube.com/watch?v=VZpX7WkHnj4
20,17,Andromeda,Elodie,8,982893,-0.24%,https://www.youtube.com/watch?v=esgGK28jKVk
21,30,Blinding Lights,The Weeknd,12,958340,-0.04%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
22,27,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,24,953858,-0.1%,https://www.youtube.com/watch?v=EzKkl64rRbM
23,19,Fuego,Neves17 & Geolier & Lele Blade,8,943752,-0.25%,https://www.youtube.com/watch?v=gh3CcAKwsWM
24,25,Tikibombom,Levante,7,927995,-0.15%,https://www.youtube.com/watch?v=MlofRex31rg
25,n/a,Supercalifragili (feat. Annalisa & Luca Di Stefano),J-Ax,1,903238,n/a,https://www.youtube.com/watch?v=H1-EIjrOzXs
26,32,ARROGANTE,Irama,44,897136,-0.08%,https://www.youtube.com/watch?v=7x0Sm83tmHY
27,34,JAMBO,Takagi & Ketra & OMI & Giusy Ferreri,44,893681,-0.04%,https://www.youtube.com/watch?v=8OgCPfZXvnc
28,26,Queen,Marta Daddato,4,888907,-0.18%,https://www.youtube.com/watch?v=NelFsIfaRU0
29,16,Snitch E Impicci,DrefGold & FSK SATELLITE,4,866889,-0.34%,https://www.youtube.com/watch?v=9NSf6dfnOCw
30,24,Stu core t'apparten,Rocco Hunt,11,865342,-0.21%,https://www.youtube.com/watch?v=AN4fJ87ldHI
31,29,Barrio,Mahmood,30,834444,-0.17%,https://www.youtube.com/watch?v=7Fmpz-wIkPY
32,28,La Vendetta del Signor S,Me contro Te,17,817897,-0.19%,https://www.youtube.com/watch?v=xb9-k46AB3s
33,31,Dov'è,Le Vibrazioni,8,815365,-0.18%,https://www.youtube.com/watch?v=ffC3eV4V8L0
34,38,Tusa,KAROL G & Nicki Minaj,17,803327,-0.08%,https://www.youtube.com/watch?v=tbneQDc2H3I
35,33,Non Avere Paura,Tommaso Paradiso,26,781240,-0.17%,https://www.youtube.com/watch?v=C6sDLa9XO3U
36,41,Mambo Salentino,Boomdabash & Alessandra Amoroso,42,742000,-0.05%,https://www.youtube.com/watch?v=i8qZ2Hif_eM
37,20,TUTTO QUESTO SEI TU,Ultimo,14,738772,-0.4%,https://www.youtube.com/watch?v=iDinXwBsQDM
38,43,Before You Go,Lewis Capaldi,10,712048,-0.05%,https://www.youtube.com/watch?v=Jtauh8GcxBY
39,40,Allora ciao,Shade,11,684520,-0.13%,https://www.youtube.com/watch?v=9dmpUjW18MQ
40,35,Vamos Pa La Banca (feat. Geolier & Lele Blade),Dat Boi Dee,4,679965,-0.27%,https://www.youtube.com/watch?v=AsqQROb6YfQ
41,46,Don't Start Now,Dua Lipa,21,675982,-0.07%,https://www.youtube.com/watch?v=oygrmJFKYZY
42,39,Buenos Aires,Baby K,2,664025,-0.2%,https://www.youtube.com/watch?v=7nRo-Qr9w4A
43,47,Pookie,Aya Nakamura,30,640580,-0.11%,https://www.youtube.com/watch?v=_bPa-VG0AWo
44,45,Magnifico difetto,Benji & Fede,14,630490,-0.14%,https://www.youtube.com/watch?v=DQA-DJ4Fuy4
45,44,Me Ne Frego,Achille Lauro,7,611475,-0.18%,https://www.youtube.com/watch?v=KN47Lv6xNRo
46,49,Il tuo profumo,Fred De Palma & Sofia Reyes,28,599243,-0.14%,https://www.youtube.com/watch?v=9J7w4oGXRiY
47,56,Physical (feat. HWASA),Dua Lipa,6,586765,0.01%,https://www.youtube.com/watch?v=L6nrMAFCzhg
48,42,Sincero,Bugo & Morgan,7,576834,-0.24%,https://www.youtube.com/watch?v=i8kBWDgW3nk
49,n/a,LA HIT DELL' ESTATE,Shade,34,562789,n/a,https://www.youtube.com/watch?v=2hsW_9lnzNI
50,53,Que Calor (feat. J Balvin & El Alfa),Major Lazer,23,562576,-0.05%,https://www.youtube.com/watch?v=ZBBS4imv1qo
51,36,Trip (feat. Nayt),Nicola Siciliano,2,549987,-0.39%,https://www.youtube.com/watch?v=BhdgdoysS1M
52,48,Gigante,Piero Pelù,7,546940,-0.22%,https://www.youtube.com/watch?v=tvSagoWzr9g
53,n/a,Roses (Imanbek Remix),SAINt JHN & Imanbek,1,540052,n/a,https://www.youtube.com/watch?v=2zToEPpFEN8
54,73,Boss Bitch,Doja Cat,4,533521,0.22%,https://www.youtube.com/watch?v=RsW66teC0BQ
55,23,Ma il cielo è sempre più blu,Rino Gaetano,2,525659,-0.53%,https://www.youtube.com/watch?v=qbFZjNzwUEI
56,n/a,Chega,Gaia,1,524923,n/a,https://www.youtube.com/watch?v=tzi6tkCbHBc
57,59,Someone You Loved,Lewis Capaldi,3,505925,-0.08%,https://www.youtube.com/watch?v=zABLecsR5UE
58,62,Me Gusta,Shakira & Anuel AA,8,471885,-0.1%,https://www.youtube.com/watch?v=mf-UJ32PJgU
59,60,Amici Per Errore,Tiziano Ferro,6,448700,-0.18%,https://www.youtube.com/watch?v=82xQymR7-a4
60,61,Marymango (feat. thasup),Ghali,5,444699,-0.17%,https://www.youtube.com/watch?v=XfVgc7lA1ms
61,69,Sei bella come Roma,DANDY TURNER,12,443893,-0.06%,https://www.youtube.com/watch?v=CwqeesyLB90
62,66,MALA SANTA,Becky G,11,424321,-0.16%,https://www.youtube.com/watch?v=w2Ro8cgsmss
63,n/a,O CORE NUN TENE PADRONE (APACHE MIX),Liberato & 3D,1,423922,n/a,https://www.youtube.com/watch?v=1PG9j-KtyJ0
64,50,Godzilla (feat. Juice WRLD),Eminem,5,418376,-0.37%,https://www.youtube.com/watch?v=r_0JjYUe5jo
65,78,Baila Conmigo (Instrumental),Gianmarco Play,16,414796,0.04%,https://www.youtube.com/watch?v=bOws7arB7IQ
66,70,ANSIA NO,FSK SATELLITE,13,407988,-0.13%,https://www.youtube.com/watch?v=K_1A9uNZQXk
67,72,Falling,Trevor Daniel,17,404578,-0.07%,https://www.youtube.com/watch?v=L7mfjvdnPno
68,65,NEON - Le Ali,Marracash,3,403377,-0.2%,https://www.youtube.com/watch?v=qGI3UBjs4dk
69,67,ROXANNE,Arizona Zervas,16,398541,-0.19%,https://www.youtube.com/watch?v=16YnOUnbE6s
70,74,The Box,Roddy Ricch,5,392665,-0.1%,https://www.youtube.com/watch?v=UNZqm3dxd2w
71,n/a,Mon Fre,Shiva & Emis Killa,22,384689,n/a,https://www.youtube.com/watch?v=YZMVk7BF_-w
72,n/a,Gaia,Leon Faun,1,355851,n/a,https://www.youtube.com/watch?v=3JFmCoJYyhQ
73,86,Signor S,Me contro Te,18,346821,-0.03%,https://www.youtube.com/watch?v=AIl3SSpmuXw
74,98,lovely,Billie Eilish & Khalid,2,342808,0.08%,https://www.youtube.com/watch?v=V1Pl8CzNzCw
75,75,Stupida Allegria,Emma,14,340889,-0.2%,https://www.youtube.com/watch?v=e92yJ7d3MT4
76,n/a,bad guy,Billie Eilish,27,340500,n/a,https://www.youtube.com/watch?v=DyDfgMOUjCI
77,77,Luci Blu,Emma,3,338484,-0.15%,https://www.youtube.com/watch?v=tEBP7zA3D-I
78,76,Vaseme,Niko Pandetta,15,334618,-0.21%,https://www.youtube.com/watch?v=hfkcGZUzfRc
79,81,Yummy,Justin Bieber,12,333810,-0.12%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
80,n/a,Il mio canto libero,Lucio Battisti,1,331251,n/a,https://www.youtube.com/watch?v=sNYuwmQCn-s
81,n/a,14,Jayred featuring trippyzoe & Yuks,3,323988,n/a,https://www.youtube.com/watch?v=bAD36xVeSZ0
82,89,Domani ci passa,Ludwig,3,322036,-0.07%,https://www.youtube.com/watch?v=_Pd1UqJPY2o
83,n/a,Blue (Da Ba Dee) [Gabry Ponte Ice Pop Mix],Eiffel 65 & Gabry Ponte,5,319614,n/a,https://www.youtube.com/watch?v=68ugkg9RePc
84,n/a,WE COME FROM NAPOLI (feat. 3D (Massive Attack) & GAIKA),LIBERATO,2,315677,n/a,https://www.youtube.com/watch?v=xJosXQQ_6Ws
85,88,Baciami adesso,Enrico Nigiotti,7,309012,-0.12%,https://www.youtube.com/watch?v=cbiihmTQeAk
86,n/a,In The End,Linkin Park,8,305590,n/a,https://www.youtube.com/watch?v=eVTXPUF4Oz4
87,100,Say So,Doja Cat,4,304693,-0.03%,https://www.youtube.com/watch?v=pok8H_KF1FA
88,90,COURMAYEUR,Dj Matrix & Carolina Márquez & Ludwig,13,304055,-0.12%,https://www.youtube.com/watch?v=v8PjWH4-MiQ
89,n/a,Amarillo,J Balvin,1,302697,n/a,https://www.youtube.com/watch?v=KHAgoT4FZbc
90,n/a,Regina Coeli,Carl Brave,1,298877,n/a,https://www.youtube.com/watch?v=qYukevnNWGs
91,97,Il bello dell'amico,astra,3,291421,-0.1%,https://www.youtube.com/watch?v=HoPHKhS6L3s
92,99,L'Amour Toujours,Gigi D'Agostino,13,290689,-0.08%,https://www.youtube.com/watch?v=w15oWDh02K4
93,87,Ayy Macarena,Poeta Callejero & Musicólogo The Libro,18,290470,-0.18%,https://www.youtube.com/watch?v=obUHDyWFMi8
94,92,Stella Cadente (feat. Roberta Bella),Francesco D'Aleo,3,289531,-0.15%,https://www.youtube.com/watch?v=sWlzkj2LT24
95,n/a,Life Is Good (feat. Drake),Future,3,289280,n/a,https://www.youtube.com/watch?v=l0U7SxXHkPY
96,n/a,SuWoo (feat. $KI & WOK),Gallagher,2,288567,n/a,https://www.youtube.com/watch?v=hJ5euUZD7JY
97,95,Cadiamo insieme,Holden,11,285908,-0.12%,https://www.youtube.com/watch?v=1dD9Ze5z6dU
98,n/a,Muévelo,Nicky Jam & Daddy Yankee,6,284651,n/a,https://www.youtube.com/watch?v=90YQDT7LWxs
99,n/a,Lose Yourself,Eminem,1,274680,n/a,https://www.youtube.com/watch?v=xFYQQPAOz7Y
100,n/a,Coco Chanel,Gaia,1,270078,n/a,https://www.youtube.com/watch?v=EI0NmNl2jts
