Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
63,n/a,Exuvia,Caparezza,1,408619,n/a,https://www.youtube.com/watch?v=G847ItwqgUw
64,49,Je ne sais pas,Lous and the Yakuza & Sfera Ebbasta & Shablo,5,401683,-0.23%,https://www.youtube.com/watch?v=BpreyqrnMjE
65,47,Io sì (Seen),Laura Pausini,8,394142,-0.25%,https://www.youtube.com/watch?v=imjSm7FNmwE
66,67,Il tuo nome,Il Tre,5,393746,-0.01%,https://www.youtube.com/watch?v=kix2zbwCUbw
67,72,Arcade (feat. FLETCHER),Duncan Laurence,6,386336,0.04%,https://www.youtube.com/watch?v=51u5fnyrGj4
68,54,Un sorriso dentro al pianto,Ornella Vanoni,10,383345,-0.2%,https://www.youtube.com/watch?v=88pVkYtuaEU
69,n/a,Real Badman (Whoopty Freestyle),Shawn Storm & Wasp,20,382187,n/a,https://www.youtube.com/watch?v=vMRj17LXWd8
70,76,Astronaut In The Ocean,Masked Wolf,8,378701,0.06%,https://www.youtube.com/watch?v=MEg-oqI9qmw
71,n/a,guccy bag,Sangiovanni,7,362966,n/a,https://www.youtube.com/watch?v=UK9OKTdMrYE
72,74,GIRL LIKE ME,Black Eyed Peas & Shakira,17,356175,-0.02%,https://www.youtube.com/watch?v=vMLk_T0PPbk
73,68,Motorola (Remix),,2,355707,-0.09%,https://www.youtube.com/watch?v=hHr-lnmmVIg
74,69,il mio amico (feat. Fabri Fibra),Madame,6,352331,-0.1%,https://www.youtube.com/watch?v=bgcA7-_Fwpk
75,70,MOVIE (feat. Central Cee),Rondodasosa,5,351330,-0.07%,https://www.youtube.com/watch?v=Sj0CRhED9uY
76,82,MIA,Lortex,20,347147,0%,https://www.youtube.com/watch?v=kc3TTCvVVl8
77,n/a,Si perd a te,Rosario Miraggio,1,346382,n/a,https://www.youtube.com/watch?v=WuU5-EEW6C8
78,78,Love Not War,Jason Derulo & ,14,346334,-0.02%,https://www.youtube.com/watch?v=fZMRc-UyPm0
79,73,Cuore amaro,Gaia,4,335495,-0.08%,https://www.youtube.com/watch?v=O3zNAEnOIiA
80,n/a,Sangria (feat. Astol),Emma Muscat,21,335113,n/a,https://www.youtube.com/watch?v=9t7yMZhWEIo
81,n/a,Chico,Guè & Rose Villain & Luchè,30,333597,n/a,https://www.youtube.com/watch?v=ky1C17tPbsc
82,39,I WANNA BE YOUR SLAVE,Måneskin,2,330472,-0.41%,https://www.youtube.com/watch?v=yOb9Xaug35M
83,91,Eterno ammore,Gianni Fiorellino & Giusy Attanasio,7,324837,0.08%,https://www.youtube.com/watch?v=CPpWVZ3orY0
84,87,Afterglow,Ed Sheeran,13,323398,0.03%,https://www.youtube.com/watch?v=_NGQfFCFUn4
85,79,SOLO NOI,Achille Lauro,6,321155,-0.09%,https://www.youtube.com/watch?v=WBC5VxL6P9E
86,95,Paradise,MEDUZA & Dermot Kennedy,13,319333,0.07%,https://www.youtube.com/watch?v=e7HBypw4lhY
87,n/a,AIRFORCE,Massimo Pericolo & Crookers & Madame,1,310845,n/a,https://www.youtube.com/watch?v=8RdfAY2DniA
88,n/a,Cu'mme (feat. Roberto Murolo),Mia Martini,9,309639,n/a,https://www.youtube.com/watch?v=AdmDqByRyng
89,97,The Business,Tiësto,15,309631,0.08%,https://www.youtube.com/watch?v=nCg3ufihKyU
90,66,POLVERE DA SPARO,Gaudiano,4,309145,-0.23%,https://www.youtube.com/watch?v=KJ63BZAHq1g
91,99,A vita mia si tu,Marsica & Gianluca Capozzi,3,309009,0.1%,https://www.youtube.com/watch?v=i58cPfcTsLE
92,n/a,Mantieni il bacio,Michele Bravi,8,307391,n/a,https://www.youtube.com/watch?v=jYifnGo7mxg
93,90,Copines,Aya Nakamura,9,306164,0.01%,https://www.youtube.com/watch?v=EkGiGf8utCM
94,94,Pazzo e Te,Niko Pandetta & Gianni Celeste,8,298209,0%,https://www.youtube.com/watch?v=2sL5GuXcJ3U
95,71,Fa Scegliere 'O Core,Marco Calone,2,292787,-0.23%,https://www.youtube.com/watch?v=2XnllG9ZirE
96,96,Another Love,Tom Odell,11,284390,-0.03%,https://www.youtube.com/watch?v=MwpMEbgC7DA
97,n/a,goosebumps (feat. Kendrick Lamar),Travis Scott,6,282307,n/a,https://www.youtube.com/watch?v=Dst9gZkq1a8
98,n/a,Thunderstruck,AC/DC,7,280616,n/a,https://www.youtube.com/watch?v=v2AC41dglnM
99,n/a,Levitating (feat. DaBaby),Dua Lipa,10,276242,n/a,https://www.youtube.com/watch?v=TUVcZfQe-Kw
100,92,drivers license,Olivia Rodrigo,12,275671,-0.08%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
