Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
61,n/a,finiscimi,Sangiovanni,1,397426,n/a,https://www.youtube.com/watch?v=OZRpLW4Jar8
62,n/a,IL CIELO NON CI VUOLE (Live),Fred De Palma,1,396421,n/a,https://www.youtube.com/watch?v=tAfMJk9aMBQ
63,43,TUNNEL,SIMBA LA RUE & FT Kings,6,390935,-0.11%,https://www.youtube.com/watch?v=CmcyjbJ7Q1w
64,49,Lej,Don Xhoni & Dhurata Dora,8,374456,-0.08%,https://www.youtube.com/watch?v=Y-gJhIl4pdc
65,n/a,Sara' Perche Ti Amo,Ricchi e Poveri,24,368999,n/a,https://www.youtube.com/watch?v=Nn1IeHL5DHY
66,53,Bee,Vale Lambo,4,364822,-0.04%,https://www.youtube.com/watch?v=3oEqKPsr7Ms
67,34,Si No Estás,iñigo quintero,20,356696,-0.25%,https://www.youtube.com/watch?v=vldYYjCQ7jc
68,52,IO ME ED ALTRI GUAI,Rose Villain,15,348871,-0.09%,https://www.youtube.com/watch?v=FLGv5HulDLo
69,100,Pazzo di te,Renga Nek & Francesco Renga,2,333202,0.52%,https://www.youtube.com/watch?v=JtVmOrPEiQA
70,n/a,Oro,Mango,1,329075,n/a,https://www.youtube.com/watch?v=9ai8qDgdkdY
71,n/a,Ninna Nanna,Ghali,52,322001,n/a,https://www.youtube.com/watch?v=s1xbQVNGSPQ
72,40,UN MILIONE DI NOTTI,Mr. Rain & CLARA  ,17,305623,-0.32%,https://www.youtube.com/watch?v=qhNMOhYRqPc
73,n/a,BAYNA,Ghali,1,305615,n/a,https://www.youtube.com/watch?v=tFq2I2a3Pj8
74,59,BOULEVARD,Artie 5ive & Rondodasosa,5,305420,-0.07%,https://www.youtube.com/watch?v=lyYuFIqbsbE
75,67,Baby U Want Me (feat. Geolier),Vale Lambo,5,302201,0.01%,https://www.youtube.com/watch?v=n3IWsifkktA
76,54,‘O Mar For (feat. Lolloflow Icaro & Raiz),Stefano Lentini,23,291197,-0.22%,https://www.youtube.com/watch?v=1TE3uEJL4s4
77,75,Fai Rumore,Diodato,36,280381,0.03%,https://www.youtube.com/watch?v=tPv9ZPXmFWU
78,n/a,L'Amour Toujours,Gigi D'Agostino,30,276182,n/a,https://www.youtube.com/watch?v=w15oWDh02K4
79,n/a,MONEY,Geolier,23,276160,n/a,https://www.youtube.com/watch?v=MVEVhtoYBxE
80,81,Beautiful Things,Benson Boone,2,268583,0.04%,https://www.youtube.com/watch?v=Oa_RSwwpPaA
81,51,Unwritten,Natasha Bedingfield,3,261705,-0.32%,https://www.youtube.com/watch?v=b7k0a5hYnSI
82,69,N'ata vot (Perdono),Le-one,6,260106,-0.13%,https://www.youtube.com/watch?v=gnOBHBYJKxs
83,63,MILANO,BIA & Sfera Ebbasta & Fivio Foreign,20,258536,-0.17%,https://www.youtube.com/watch?v=wg3DL7lxydU
84,n/a,M' Manc,Shablo & Geolier & Sfera Ebbasta,40,246503,n/a,https://www.youtube.com/watch?v=DRMg1gmE1jE
85,71,Lose Control (Live),Teddy Swims,4,244736,-0.16%,https://www.youtube.com/watch?v=GZ3zL7kT6_c
86,77,TU RIEST TU (feat. Nello Amato),VMONSTER,5,243525,-0.1%,https://www.youtube.com/watch?v=HSu9vx2PZ0Y
87,n/a,Soldi,Mahmood,54,242346,n/a,https://www.youtube.com/watch?v=22lISUXgSUw
88,80,Soli A Milano,Club Dogo & Elodie,5,241692,-0.07%,https://www.youtube.com/watch?v=Sc430QRHW9c
89,65,Houdini,Dua Lipa,14,240349,-0.22%,https://www.youtube.com/watch?v=suAR1PYFNYA
90,79,Sarile,Mandi & Bes Kallaku,12,240178,-0.08%,https://www.youtube.com/watch?v=mE8Sy_61ecQ
91,94,LATITANTE,SIMBA LA RUE,6,238282,-0.01%,https://www.youtube.com/watch?v=bvLqpJ301iI
92,n/a,SPETTACOLARE,Maninni,1,237767,n/a,https://www.youtube.com/watch?v=L87TIGYLzEg
93,86,Ti ho voluto bene veramente,Marco Mengoni,31,234089,-0.07%,https://www.youtube.com/watch?v=ARqpqyA49y0
94,n/a,TOXIC (feat. LA SAD),Theø & Plant & Fiks,10,232563,n/a,https://www.youtube.com/watch?v=GcgrgL3yZjo
95,62,Nato Per Questo,Club Dogo & Marracash,5,230258,-0.26%,https://www.youtube.com/watch?v=DKcVrwXP5c8
96,n/a,Brividi,Mahmood & BLANCO,31,229899,n/a,https://www.youtube.com/watch?v=MA_5P3u0apQ
97,n/a,Habibi,Ghali,34,229143,n/a,https://www.youtube.com/watch?v=fgt6luBwzz0
98,n/a,Sweet Dreams (Are Made Of This),Eurythmics,1,223248,n/a,https://www.youtube.com/watch?v=qeMFqkcPYcg
99,61,Stupidi Ragazzi,Achille Lauro,12,219632,-0.32%,https://www.youtube.com/watch?v=kU-T9mjMSm0
100,85,Ricordi Sbiaditi (feat. Capo Plaza),Medy,9,218793,-0.13%,https://www.youtube.com/watch?v=nQl6AqE18bw
